Variable,Valor,Iteracion,time_connect,time_appconnect,handshake_ms,time_total,http_code,status
Perdida,5,18,0.015074,0.309664,294.59,0.876658,302,OK
Perdida,5,19,0.015026,0.059142,44.116,0.501555,302,OK
Perdida,5,20,0.449679,0.49962,49.941,0.911405,302,OK
Perdida,5,21,0.014171,0.058818,44.647,0.50064,302,OK
Perdida,5,22,0.012945,0.052958,40.013,0.469611,302,OK
Perdida,5,23,0.018515,0.065411,46.896,0.739489,302,OK
Perdida,5,24,0.014321,0.058172,43.851,0.398878,302,OK
Perdida,5,25,0.016076,0.069071,52.995,0.601129,302,OK
Perdida,5,26,0.01417,0.302461,288.291,0.763987,302,OK
Perdida,5,27,0.040953,0.083685,42.732,0.440489,302,OK
Perdida,5,28,0.014802,0.055558,40.756,0.418006,302,OK
Perdida,5,29,0.01768,0.066424,48.744,0.474389,302,OK
Perdida,5,30,0.0136,0.053037,39.437,0.397285,302,OK
Perdida,5,31,0.016577,0.062772,46.195,0.393477,302,OK
Perdida,5,32,0.020506,0.060909,40.403,0.383677,302,OK
Perdida,5,33,0.014864,0.058319,43.455,0.494044,302,OK
Perdida,5,34,0.418915,0.463033,44.118,0.947953,302,OK
Perdida,5,35,0.01416,0.057999,43.839,0.479111,302,OK
Perdida,5,36,0.021167,0.06725,46.083,0.477094,302,OK
Perdida,5,37,0.013236,0.05434,41.104,0.60243,302,OK
Perdida,5,38,0.013567,0.055027,41.46,0.577683,302,OK
Perdida,5,39,0.015839,0.057782,41.943,0.633363,302,OK
Perdida,5,40,0.026244,0.070239,43.995,0.480019,302,OK
Perdida,5,41,0.024155,0.072638,48.483,0.47582,302,OK
Perdida,5,42,0.047203,0.094936,47.733,0.60574,302,OK
Perdida,5,43,0.013329,0.054782,41.453,0.499901,302,OK
Perdida,5,44,0.014052,0.059123,45.071,0.6315,302,OK
Perdida,5,45,0.013947,0.305436,291.489,0.782815,302,OK
Perdida,5,46,0.013918,0.06101,47.092,0.605723,302,OK
Perdida,5,47,0.013571,0.05547,41.899,0.503253,302,OK
Perdida,5,48,0.023863,0.070895,47.032,0.64073,302,OK
Perdida,5,49,0.017239,0.061443,44.204,0.63683,302,OK
Perdida,5,50,0.014045,0.054583,40.538,0.605793,302,OK
Perdida,10,1,0.015857,0.065591,49.734,0.48083,302,OK
Perdida,10,2,0.013169,0.052286,39.117,0.404668,302,OK
Perdida,10,3,0.012478,0.049786,37.308,0.459757,302,OK
Perdida,10,4,0.014328,0.058371,44.043,0.64995,302,OK
Perdida,10,5,0.028341,0.091725,63.384,0.705208,302,OK
Perdida,10,6,0.42403,0.476043,52.013,0.958875,302,OK
Perdida,10,7,0.0126,0.051719,39.119,0.436772,302,OK
Perdida,10,8,0.013652,1.619768,1606.116,2.132973,302,OK
Perdida,10,9,0.015942,0.059779,43.837,0.373018,302,OK
Perdida,10,10,0.01422,0.056575,42.355,0.416096,302,OK
Perdida,10,11,0.013505,0.052729,39.224,0.49899,302,OK
Perdida,10,12,0.025404,0.071241,45.837,0.604571,302,OK
Perdida,10,13,0.019793,0.063097,43.304,0.525627,302,OK
Perdida,10,14,0.01478,0.056511,41.731,0.768525,302,OK
Perdida,10,15,0.014009,0.061072,47.063,0.54142,302,OK
Perdida,10,16,0.014106,0.053074,38.968,0.663515,302,OK
Perdida,10,17,0.013523,0.05194,38.417,0.501573,302,OK
Perdida,10,18,0.019345,0.059915,40.57,0.40648,302,OK
Perdida,10,19,0.014435,0.056589,42.154,0.515835,302,OK
Perdida,10,20,0.015042,0.562189,547.147,0.98829,302,OK
Perdida,10,21,0.41958,0.461408,41.828,0.903487,302,OK
Perdida,10,22,0.016996,0.058606,41.61,0.400721,302,OK
Perdida,10,23,0.014371,0.297386,283.015,0.580668,302,OK
Perdida,10,24,0.014717,0.300451,285.734,0.621514,302,OK
Perdida,10,25,0.019174,0.064723,45.549,0.503647,302,OK
Perdida,10,26,0.014819,0.057722,42.903,0.572734,302,OK
Perdida,10,27,0.013953,0.054834,40.881,0.498568,302,OK
Perdida,10,28,0.017969,0.061072,43.103,0.493646,302,OK
Perdida,10,29,0.015928,0.307831,291.903,0.828054,302,OK
Perdida,10,30,0.014715,0.063155,48.44,0.700391,302,OK
Perdida,10,31,0.014206,0.060257,46.051,0.505124,302,OK
Perdida,10,32,0.01512,0.059159,44.039,0.56708,302,OK
Perdida,10,33,0.014323,0.060789,46.466,0.637424,302,OK
Perdida,10,34,0.015289,0.059684,44.395,0.319047,302,OK
Perdida,10,35,0.017035,0.061063,44.028,0.570084,302,OK
Perdida,10,36,0.014185,0.056869,42.684,0.46959,302,OK
Perdida,10,37,0.025573,0.07163,46.057,0.409475,302,OK
Perdida,10,38,0.018327,0.061217,42.89,0.480699,302,OK
Perdida,10,39,0.018237,0.350278,332.041,0.801866,302,OK
Perdida,10,40,0.015923,0.05654,40.617,0.505572,302,OK
Perdida,10,41,0.014406,0.060406,46.0,0.482425,302,OK
Perdida,10,42,0.013476,0.056661,43.185,0.413994,302,OK
Perdida,10,43,0.012416,0.30846,296.044,0.814231,302,OK
Perdida,10,44,0.027021,0.324865,297.844,0.835073,302,OK
Perdida,10,45,0.014566,0.077481,62.915,0.777258,302,OK
Perdida,10,46,0.013397,0.060013,46.616,0.50027,302,OK
Perdida,10,47,0.015392,0.059408,44.016,0.604526,302,OK
Perdida,10,48,0.013304,0.057279,43.975,0.498923,302,OK
Perdida,10,49,0.012973,0.052582,39.609,0.707039,302,OK
Perdida,10,50,0.013466,0.056599,43.133,0.421147,302,OK
Jitter,0,1,0.118356,0.269971,151.615,0.83425,302,OK
Jitter,0,2,0.116151,0.263876,147.725,0.914169,302,OK
Jitter,0,3,0.117583,0.263177,145.594,0.721203,302,OK
Jitter,0,4,0.135167,0.28738,152.213,0.913351,302,OK
Jitter,0,5,0.116374,0.269131,152.757,0.791174,302,OK
Jitter,0,6,0.118446,0.259246,140.8,0.740508,302,OK
Jitter,0,7,0.11515,0.264139,148.989,0.933548,302,OK
Jitter,0,8,0.11762,0.262497,144.877,0.626952,302,OK
Jitter,0,9,0.135645,0.288633,152.988,0.723918,302,OK
Jitter,0,10,0.166379,0.311356,144.977,0.682898,302,OK
Jitter,0,11,0.117608,0.268412,150.804,0.881,302,OK
Jitter,0,12,0.120789,0.264848,144.059,0.71646,302,OK
Jitter,0,13,0.137317,0.299471,162.154,0.685356,302,OK
Jitter,0,14,0.141771,0.304107,162.336,0.883973,302,OK
Jitter,0,15,0.117042,0.271073,154.031,0.818558,302,OK
Jitter,0,16,0.117745,0.271942,154.197,0.836567,302,OK
Jitter,0,17,0.14098,0.307392,166.412,0.698863,302,OK
Jitter,0,18,0.129469,0.28571,156.241,0.86358,302,OK
Jitter,0,19,0.119016,0.274478,155.462,0.869403,302,OK
Jitter,0,20,0.135841,0.287236,151.395,0.872103,302,OK
Jitter,0,21,0.131773,0.288481,156.708,0.827143,302,OK
Jitter,0,22,0.148011,0.3187,170.689,0.970515,302,OK
Jitter,0,23,0.122338,0.278647,156.309,0.717767,302,OK
Jitter,0,24,0.126988,0.271558,144.57,0.832412,302,OK
Jitter,0,25,0.120186,0.269848,149.662,0.786369,302,OK
Jitter,0,26,0.120853,0.266095,145.242,0.795953,302,OK
Jitter,0,27,0.125195,0.29257,167.375,0.687777,302,OK
Jitter,0,28,0.124908,0.268309,143.401,0.802218,302,OK
Jitter,0,29,0.123817,0.272959,149.142,0.692187,302,OK
Jitter,0,30,0.121311,0.264012,142.701,0.789118,302,OK
Jitter,0,31,0.118694,0.272184,153.49,0.740102,302,OK
Jitter,0,32,0.120661,0.275537,154.876,0.785971,302,OK
Jitter,0,33,0.131224,0.27825,147.026,0.90666,302,OK
Jitter,0,34,0.116484,0.265006,148.522,0.914219,302,OK
Jitter,0,35,0.117722,0.274337,156.615,0.913452,302,OK
Jitter,0,36,0.117678,0.274073,156.395,0.903852,302,OK
Jitter,0,37,0.117321,0.274501,157.18,0.91735,302,OK
Jitter,0,38,0.122611,0.277856,155.245,0.686966,302,OK
Jitter,0,39,0.12539,0.275317,149.927,0.926698,302,OK
Jitter,0,40,0.120681,0.269825,149.144,0.626161,302,OK
Jitter,0,41,0.123169,0.274084,150.915,0.628909,302,OK
Jitter,0,42,0.12399,0.291087,167.097,0.75848,302,OK
Jitter,0,43,0.118492,0.268558,150.066,0.843331,302,OK
Jitter,0,44,0.121632,0.265208,143.576,0.788827,302,OK
Jitter,0,45,0.124879,0.275353,150.474,0.897467,302,OK
Jitter,0,46,0.121994,0.276812,154.818,0.629002,302,OK
Jitter,0,47,0.115204,0.267547,152.343,0.874507,302,OK
Jitter,0,48,0.115738,0.270521,154.783,1.000616,302,OK
Jitter,0,49,0.114725,0.270946,156.221,0.9093,302,OK
Jitter,0,50,0.115921,0.261123,145.202,0.726914,302,OK
Jitter,10,1,0.121273,0.272845,151.572,0.715687,302,OK
Jitter,10,2,0.119535,0.258121,138.586,0.710461,302,OK
Jitter,10,3,0.12772,0.279003,151.283,0.751886,302,OK
Jitter,10,4,0.124757,0.280693,155.936,0.781931,302,OK
Jitter,10,5,0.119874,0.27854,158.666,0.706126,302,OK
Jitter,10,6,0.110136,0.267478,157.342,0.705295,302,OK
Jitter,10,7,0.112871,0.263098,150.227,0.611385,302,OK
Jitter,10,8,0.112694,0.257429,144.735,0.695086,302,OK
Jitter,10,9,0.106589,0.273012,166.423,0.71172,302,OK
Jitter,10,10,0.122766,0.283037,160.271,0.811127,302,OK
Jitter,10,11,0.117822,0.264622,146.8,0.867336,302,OK
Jitter,10,12,0.120874,0.259564,138.69,0.730325,302,OK
Jitter,10,13,0.114149,0.260982,146.833,0.90825,302,OK
Jitter,10,14,0.108774,0.250072,141.298,0.706965,302,OK
Jitter,10,15,0.125746,0.272378,146.632,0.708075,302,OK
Jitter,10,16,0.12024,0.283722,163.482,0.744991,302,OK
Jitter,10,17,0.116107,0.269975,153.868,0.649928,302,OK
Jitter,10,18,0.120926,0.279157,158.231,0.812492,302,OK
Jitter,10,19,0.107428,0.262105,154.677,0.806944,302,OK
Jitter,10,20,0.122166,0.296702,174.536,0.954543,302,OK
Jitter,10,21,0.112413,0.25288,140.467,0.763287,302,OK
Jitter,10,22,0.110313,0.274969,164.656,0.722991,302,OK
Jitter,10,23,0.125971,0.276136,150.165,0.64896,302,OK
Jitter,10,24,0.116361,0.257658,141.297,0.860593,302,OK
Jitter,10,25,0.123702,0.259317,135.615,0.681535,302,OK
Jitter,10,26,0.12357,0.279947,156.377,1.024159,302,OK
Jitter,10,27,0.125,0.274469,149.469,0.708894,302,OK
Jitter,10,28,0.109553,0.273392,163.839,0.803038,302,OK
Jitter,10,29,0.106237,0.249118,142.881,1.022834,302,OK
Jitter,10,30,0.108468,0.258925,150.457,0.901714,302,OK
Jitter,10,31,0.110505,0.24862,138.115,0.912501,302,OK
Jitter,10,32,0.122462,0.269688,147.226,0.725096,302,OK
Jitter,10,33,0.108335,0.263387,155.052,0.682638,302,OK
Jitter,10,34,0.125076,0.284729,159.653,0.728891,302,OK
Jitter,10,35,0.115261,0.261739,146.478,0.989047,302,OK
Jitter,10,36,0.111478,0.270281,158.803,0.916422,302,OK
Jitter,10,37,0.116212,0.257135,140.923,0.622528,302,OK
Jitter,10,38,0.121302,0.267081,145.779,0.774744,302,OK
Jitter,10,39,0.116401,0.26213,145.729,0.910626,302,OK
Jitter,10,40,0.114315,0.260387,146.072,0.811508,302,OK
Jitter,10,41,0.124277,0.28427,159.993,0.789325,302,OK
Jitter,10,42,0.115731,0.267578,151.847,0.79947,302,OK
Jitter,10,43,0.110796,0.246852,136.056,1.01404,302,OK
Jitter,10,44,0.109844,0.255339,145.495,0.905375,302,OK
Jitter,10,45,0.115208,0.259162,143.954,0.808885,302,OK
Jitter,10,46,0.123667,0.265739,142.072,0.806382,302,OK
Jitter,10,47,0.117675,0.262364,144.689,0.705832,302,OK
Jitter,10,48,0.117834,0.273566,155.732,0.808662,302,OK
Jitter,10,49,0.120888,0.271358,150.47,0.910123,302,OK
Jitter,10,50,0.119505,0.278708,159.203,0.7053,302,OK
Jitter,20,1,0.138337,0.294119,155.782,0.891018,302,OK
Jitter,20,2,0.103845,0.240275,136.43,0.823577,302,OK
Jitter,20,3,0.121937,0.254007,132.07,0.887403,302,OK
Jitter,20,4,0.111905,0.245497,133.592,0.900034,302,OK
Jitter,20,5,0.112909,0.260742,147.833,0.899622,302,OK
Jitter,20,6,0.111752,0.269026,157.274,0.725364,302,OK
Jitter,20,7,0.104329,0.238815,134.486,0.714213,302,OK
Jitter,20,8,0.1402,0.307768,167.568,0.653875,302,OK
Jitter,20,9,0.119955,0.277707,157.752,0.951378,302,OK
Jitter,20,10,0.116261,0.257031,140.77,0.918112,302,OK
Jitter,20,11,0.154713,0.287048,132.335,0.701712,302,OK
Jitter,20,12,0.149668,0.308234,158.566,0.934452,302,OK
Jitter,20,13,0.176185,0.331797,155.612,1.075676,302,OK
Jitter,20,14,0.129925,0.277674,147.749,1.011162,302,OK
Jitter,20,15,0.156475,0.297078,140.603,0.860071,302,OK
Jitter,20,16,0.104266,0.270826,166.56,0.957642,302,OK
Jitter,20,17,0.13411,0.298461,164.351,0.92838,302,OK
Jitter,20,18,0.13322,0.285943,152.723,0.772986,302,OK
Jitter,20,19,0.111642,0.245453,133.811,0.700212,302,OK
Jitter,20,20,0.126993,0.251404,124.411,1.014872,302,OK
Jitter,20,21,0.103794,0.2649,161.106,0.711327,302,OK
Jitter,20,22,0.095872,0.251101,155.229,0.909906,302,OK
Jitter,20,23,0.104079,0.270678,166.599,0.90248,302,OK
Jitter,20,24,0.11573,0.298076,182.346,0.925927,302,OK
Jitter,20,25,0.139746,0.272224,132.478,0.852428,302,OK
Jitter,20,26,0.136902,0.303783,166.881,0.888102,302,OK
Jitter,20,27,0.123457,0.270169,146.712,0.910201,302,OK
Jitter,20,28,0.123618,0.295167,171.549,0.888306,302,OK
Jitter,20,29,0.105161,0.275289,170.128,0.679251,302,OK
Jitter,20,30,0.153731,0.31156,157.829,0.804394,302,OK
Jitter,20,31,0.122443,0.27071,148.267,0.91193,302,OK
Jitter,20,32,0.128904,0.277966,149.062,0.865632,302,OK
Jitter,20,33,0.11676,0.287126,170.366,0.80752,302,OK
Jitter,20,34,0.132486,0.364298,231.812,1.000696,302,OK
Jitter,20,35,0.138679,0.422553,283.874,0.950836,302,OK
Jitter,20,36,0.201429,0.440646,239.217,1.015066,302,OK
Jitter,20,37,0.194454,0.446516,252.062,1.09974,302,OK
Jitter,20,38,0.105479,0.231428,125.949,0.826538,302,OK
Jitter,20,39,0.124502,0.293686,169.184,0.786571,302,OK
Jitter,20,40,0.122989,0.264139,141.15,0.89807,302,OK
Jitter,20,41,0.139191,0.291522,152.331,0.663067,302,OK
Jitter,20,42,0.104548,0.265782,161.234,0.753874,302,OK
Jitter,20,43,0.128373,0.267898,139.525,0.963249,302,OK
Jitter,20,44,0.11074,0.260714,149.974,0.812848,302,OK
Jitter,20,45,0.132588,0.268458,135.87,0.754494,302,OK
Jitter,20,46,0.13858,0.30234,163.76,0.83393,302,OK
Jitter,20,47,0.11599,0.264802,148.812,0.865158,302,OK
Jitter,20,48,0.103678,0.261281,157.603,0.853278,302,OK
Jitter,20,49,0.12821,0.297149,168.939,0.876776,302,OK
Jitter,20,50,0.138197,0.275739,137.542,0.843103,302,OK
Jitter,50,1,0.108756,0.226265,117.509,0.905845,302,OK
Jitter,50,2,0.090258,0.206824,116.566,0.661973,302,OK
Jitter,50,3,0.084397,0.253224,168.827,0.811681,302,OK
Jitter,50,4,0.104373,0.23723,132.857,0.710886,302,OK
Jitter,50,5,0.082146,0.217601,135.455,0.880646,302,OK
Jitter,50,6,0.103407,0.25623,152.823,0.887965,302,OK
Jitter,50,7,0.130504,0.23968,109.176,0.93315,302,OK
Jitter,50,8,0.095311,0.245827,150.516,0.872799,302,OK
Jitter,50,9,0.068313,0.183842,115.529,0.831758,302,OK
Jitter,50,10,0.157547,0.329092,171.545,0.889628,302,OK
Jitter,50,11,0.087897,0.240621,152.724,0.890452,302,OK
Jitter,50,12,0.176388,0.304373,127.985,0.908153,302,OK
Jitter,50,13,0.143497,0.27405,130.553,0.795915,302,OK
Jitter,50,14,0.158586,0.344986,186.4,0.8687,302,OK
Jitter,50,15,0.098242,0.262294,164.052,0.653952,302,OK
Jitter,50,16,0.090855,0.199722,108.867,0.692903,302,OK
Jitter,50,17,0.097576,0.208153,110.577,0.64148,302,OK
Jitter,50,18,0.109549,0.262636,153.087,0.904745,302,OK
Jitter,50,19,0.085602,0.244485,158.883,0.667658,302,OK
Jitter,50,20,0.072692,0.206066,133.374,0.812097,302,OK
Jitter,50,21,0.173468,0.330614,157.146,1.005723,302,OK
Jitter,50,22,0.090549,0.276295,185.746,0.667619,302,OK
Jitter,50,23,0.104985,0.303307,198.322,0.95218,302,OK
Jitter,50,24,0.161868,0.286135,124.267,1.054443,302,OK
Jitter,50,25,0.124571,0.255668,131.097,0.767077,302,OK
Jitter,50,26,0.085122,0.185937,100.815,0.633506,302,OK
Jitter,50,27,0.125351,0.242941,117.59,0.873317,302,OK
Jitter,50,28,0.100853,0.232095,131.242,0.814664,302,OK
Jitter,50,29,0.146783,0.304388,157.605,1.019218,302,OK
Jitter,50,30,0.129065,0.332956,203.891,0.870516,302,OK
Jitter,50,31,0.11179,0.269117,157.327,0.758831,302,OK
Jitter,50,32,0.099446,0.218591,119.145,0.683066,302,OK
Jitter,50,33,0.135955,0.308408,172.453,0.850543,302,OK
Jitter,50,34,0.131027,0.289942,158.915,0.860846,302,OK
Jitter,50,35,0.088375,0.1983,109.925,0.686752,302,OK
Jitter,50,36,0.161316,0.339536,178.22,0.889612,302,OK
Jitter,50,37,0.125449,0.285691,160.242,0.709268,302,OK
Jitter,50,38,0.119656,0.293383,173.727,0.999239,302,OK
Jitter,50,39,0.11028,0.301486,191.206,0.706481,302,OK
Jitter,50,40,0.132937,0.290264,157.327,0.729992,302,OK
Jitter,50,41,0.08005,0.241769,161.719,0.886642,302,OK
Jitter,50,42,0.117856,0.29295,175.094,0.972384,302,OK
Jitter,50,43,0.091818,0.26004,168.222,0.86157,302,OK
Jitter,50,44,0.142248,0.283636,141.388,0.819241,302,OK
Jitter,50,45,0.142747,0.260259,117.512,0.806946,302,OK
Jitter,50,46,0.134521,0.252346,117.825,0.858727,302,OK
Jitter,50,47,0.081854,0.206326,124.472,0.685463,302,OK
Jitter,50,48,0.108944,0.265315,156.371,0.808468,302,OK
Jitter,50,49,0.083054,0.269742,186.688,0.670798,302,OK
Jitter,50,50,0.113426,0.239743,126.317,1.047678,302,OK
