Variable,Valor,Iteracion,time_connect,time_appconnect,handshake_ms,time_total,http_code,status
Perdida,5,23,0.02164,0.077732,56.092,0.211008,200,OK
Perdida,5,24,0.012407,0.062999,50.592,0.302538,200,OK
Perdida,5,25,0.014045,0.067871,53.826,0.284954,200,OK
Perdida,5,26,0.012815,0.066577,53.762,0.293039,200,OK
Perdida,5,27,0.011584,0.065961,54.377,0.334926,200,OK
Perdida,5,28,0.014236,0.066378,52.142,0.319776,200,OK
Perdida,5,29,0.011772,0.066988,55.216,0.333841,200,OK
Perdida,5,30,,,,,000,ERROR
Perdida,5,31,0.012949,0.065321,52.372,0.287591,200,OK
Perdida,5,32,0.011882,0.066659,54.777,0.326117,200,OK
Perdida,5,33,0.011658,0.065944,54.286,0.295402,200,OK
Perdida,5,34,0.012216,0.280515,268.299,0.527186,200,OK
Perdida,5,35,0.011575,0.073769,62.194,0.226952,200,OK
Perdida,5,36,0.015582,0.289384,273.802,0.537107,200,OK
Perdida,5,37,0.029364,0.09061,61.246,0.314647,200,OK
Perdida,5,38,0.012074,0.065745,53.671,0.341299,200,OK
Perdida,5,39,0.01156,0.071443,59.883,0.308359,200,OK
Perdida,5,40,0.011207,0.063113,51.906,0.290117,200,OK
Perdida,5,41,0.015966,0.066877,50.911,0.318813,200,OK
Perdida,5,42,0.015903,0.06846,52.557,0.327772,200,OK
Perdida,5,43,1.050236,1.099932,49.696,1.223619,200,OK
Perdida,5,44,0.01195,0.486893,474.943,0.704416,200,OK
Perdida,5,45,0.011986,0.06656,54.574,0.32765,200,OK
Perdida,5,46,0.012283,0.063979,51.696,0.284402,200,OK
Perdida,5,47,0.013782,0.066605,52.823,0.32966,200,OK
Perdida,5,48,0.01982,0.286376,266.556,0.513947,200,OK
Perdida,5,49,0.013438,0.063473,50.035,0.204606,200,OK
Perdida,5,50,0.020786,0.085208,64.422,0.401049,200,OK
Perdida,10,1,,,,,000,ERROR
Perdida,10,2,0.012588,0.068092,55.504,0.323425,200,OK
Perdida,10,3,0.015716,0.073055,57.339,0.297121,200,OK
Perdida,10,4,0.021279,0.085366,64.087,0.336537,200,OK
Perdida,10,5,0.011262,0.064882,53.62,0.330554,200,OK
Perdida,10,6,0.011547,0.065286,53.739,0.335275,200,OK
Perdida,10,7,1.020282,1.077655,57.373,1.301365,200,OK
Perdida,10,8,0.021265,0.07692,55.655,0.318711,200,OK
Perdida,10,9,1.036659,1.088669,52.01,1.223035,200,OK
Perdida,10,10,,,,,000,ERROR
Perdida,10,11,0.012369,0.063111,50.742,0.329849,200,OK
Perdida,10,12,0.026582,0.098208,71.626,0.327306,200,OK
Perdida,10,13,,,,,000,ERROR
Perdida,10,14,0.014021,0.067311,53.29,0.306342,200,OK
Perdida,10,15,1.022822,1.074041,51.219,1.294582,200,OK
Perdida,10,16,0.013994,0.28582,271.826,0.511623,200,OK
Perdida,10,17,0.012874,0.064404,51.53,0.194884,200,OK
Perdida,10,18,0.012593,0.071672,59.079,0.285692,200,OK
Perdida,10,19,0.0117,0.063269,51.569,0.218103,200,OK
Perdida,10,20,,,,,000,ERROR
Perdida,10,21,0.017326,0.06847,51.144,0.296786,200,OK
Perdida,10,22,0.014813,0.072473,57.66,0.199868,200,OK
Perdida,10,23,,,,,000,ERROR
Perdida,10,24,0.011816,0.288641,276.825,0.415789,200,OK
Perdida,10,25,0.014246,0.068001,53.755,0.322885,200,OK
Perdida,10,26,0.012,0.065554,53.554,0.310518,200,OK
Perdida,10,27,0.012177,0.067338,55.161,0.302338,200,OK
Perdida,10,28,0.012626,0.066243,53.617,0.195727,200,OK
Perdida,10,29,0.012368,0.290169,277.801,0.529204,200,OK
Perdida,10,30,0.020429,0.081488,61.059,0.316,200,OK
Perdida,10,31,0.011667,0.062762,51.095,0.316956,200,OK
Perdida,10,32,0.011667,0.285842,274.175,0.543659,200,OK
Perdida,10,33,0.01172,0.065493,53.773,0.282294,200,OK
Perdida,10,34,0.012873,0.283162,270.289,0.514528,200,OK
Perdida,10,35,,,,,000,ERROR
Perdida,10,36,1.039008,1.320226,281.218,1.456125,200,OK
Perdida,10,37,0.012761,0.066733,53.972,0.208321,200,OK
Perdida,10,38,0.012866,0.073786,60.92,0.325271,200,OK
Perdida,10,39,0.020175,0.08233,62.155,0.21733,200,OK
Perdida,10,40,,,,,000,ERROR
Perdida,10,41,0.016591,0.285225,268.634,0.550004,200,OK
Perdida,10,42,0.026696,0.297618,270.922,0.428894,200,OK
Perdida,10,43,,,,,000,ERROR
Perdida,10,44,,,,,000,ERROR
Perdida,10,45,0.012911,0.27947,266.559,0.521874,200,OK
Perdida,10,46,,,,,000,ERROR
Perdida,10,47,0.023101,0.073466,50.365,0.327854,200,OK
Perdida,10,48,0.01262,0.065697,53.077,0.348004,200,OK
Perdida,10,49,1.035506,1.08932,53.814,1.334389,200,OK
Perdida,10,50,0.011069,0.063399,52.33,0.294658,200,OK
Jitter,0,1,0.21595,0.469331,253.381,0.979989,200,OK
Jitter,0,2,0.213503,0.468799,255.296,0.985835,200,OK
Jitter,0,3,0.213813,0.468492,254.679,0.959294,200,OK
Jitter,0,4,0.214242,0.468432,254.19,0.984933,200,OK
Jitter,0,5,0.213662,0.465684,252.022,1.001628,200,OK
Jitter,0,6,0.213518,0.46607,252.552,1.0738,200,OK
Jitter,0,7,0.216253,0.472243,255.99,0.980349,200,OK
Jitter,0,8,0.213065,0.465869,252.804,0.970117,200,OK
Jitter,0,9,0.214338,0.46474,250.402,1.012413,200,OK
Jitter,0,10,0.213542,0.470235,256.693,1.021889,200,OK
Jitter,0,11,0.212869,0.466189,253.32,0.886218,200,OK
Jitter,0,12,0.213003,0.464645,251.642,0.984567,200,OK
Jitter,0,13,0.213301,0.468054,254.753,1.267687,200,OK
Jitter,0,14,0.221212,0.47413,252.918,1.007986,200,OK
Jitter,0,15,0.213859,0.466705,252.846,1.010353,200,OK
Jitter,0,16,0.213343,0.465002,251.659,0.989672,200,OK
Jitter,0,17,0.212738,0.467384,254.646,0.98373,200,OK
Jitter,0,18,0.213716,0.465733,252.017,0.876717,200,OK
Jitter,0,19,0.214081,0.467906,253.825,1.001337,200,OK
Jitter,0,20,0.21397,0.466937,252.967,0.964943,200,OK
Jitter,0,21,0.213306,0.469949,256.643,0.975867,200,OK
Jitter,0,22,0.215176,0.469284,254.108,0.988722,200,OK
Jitter,0,23,0.213525,0.476997,263.472,0.994011,200,OK
Jitter,0,24,0.213834,0.470508,256.674,0.987492,200,OK
Jitter,0,25,0.213656,0.470801,257.145,1.006091,200,OK
Jitter,0,26,0.213162,0.465005,251.843,0.882185,200,OK
Jitter,0,27,0.213973,0.468026,254.053,0.998902,200,OK
Jitter,0,28,0.213279,0.470154,256.875,0.971216,200,OK
Jitter,0,29,0.221427,0.474068,252.641,0.993401,200,OK
Jitter,0,30,0.213947,0.471365,257.418,0.981717,200,OK
Jitter,0,31,0.213099,0.466654,253.555,0.991722,200,OK
Jitter,0,32,0.213915,0.465207,251.292,0.987566,200,OK
Jitter,0,33,0.216823,0.468297,251.474,1.017323,200,OK
Jitter,0,34,0.213815,0.466439,252.624,1.025309,200,OK
Jitter,0,35,0.212808,0.466358,253.55,0.891131,200,OK
Jitter,0,36,0.217678,0.470139,252.461,0.974064,200,OK
Jitter,0,37,0.213545,0.467658,254.113,0.964499,200,OK
Jitter,0,38,0.215425,0.476887,261.462,1.017313,200,OK
Jitter,0,39,0.213507,0.465782,252.275,0.883231,200,OK
Jitter,0,40,0.214649,0.465138,250.489,0.874387,200,OK
Jitter,0,41,0.212999,0.465869,252.87,0.99719,200,OK
Jitter,0,42,0.214603,0.46696,252.357,0.963387,200,OK
Jitter,0,43,0.213088,0.466649,253.561,0.888431,200,OK
Jitter,0,44,0.222538,0.475635,253.097,0.894909,200,OK
Jitter,0,45,0.213625,0.466821,253.196,1.007915,200,OK
Jitter,0,46,0.21333,0.465027,251.697,0.971225,200,OK
Jitter,0,47,0.212845,0.463347,250.502,0.961656,200,OK
Jitter,0,48,0.216213,0.472754,256.541,1.097243,200,OK
Jitter,0,49,0.214205,0.477784,263.579,1.008206,200,OK
Jitter,0,50,0.213034,0.47235,259.316,0.990677,200,OK
Jitter,10,1,0.202532,0.458984,256.452,1.008662,200,OK
Jitter,10,2,0.213256,0.467416,254.16,0.984766,200,OK
Jitter,10,3,0.215497,0.484852,269.355,0.981465,200,OK
Jitter,10,4,0.213061,0.474061,261.0,0.890386,200,OK
Jitter,10,5,0.215823,0.477278,261.455,0.976258,200,OK
Jitter,10,6,0.213433,0.467718,254.285,0.906864,200,OK
Jitter,10,7,0.211264,0.468696,257.432,1.005246,200,OK
Jitter,10,8,0.246806,0.504355,257.549,1.018109,200,OK
Jitter,10,9,0.218451,0.462271,243.82,0.972173,200,OK
Jitter,10,10,0.208926,0.483932,275.006,1.022783,200,OK
Jitter,10,11,0.23133,0.477543,246.213,1.299774,200,OK
Jitter,10,12,0.227903,0.480522,252.619,0.969176,200,OK
Jitter,10,13,0.222511,0.465289,242.778,0.96305,200,OK
Jitter,10,14,0.222199,0.481898,259.699,0.905662,200,OK
Jitter,10,15,0.213755,0.470431,256.676,0.964754,200,OK
Jitter,10,16,0.213292,0.472986,259.694,0.969544,200,OK
Jitter,10,17,0.222132,0.470561,248.429,0.864726,200,OK
Jitter,10,18,0.203002,0.458119,255.117,0.96568,200,OK
Jitter,10,19,0.224644,0.464664,240.02,0.966611,200,OK
Jitter,10,20,0.215812,0.474549,258.737,0.970952,200,OK
Jitter,10,21,0.226213,0.476362,250.149,0.958956,200,OK
Jitter,10,22,0.221416,0.475112,253.696,0.970633,200,OK
Jitter,10,23,0.215945,0.45792,241.975,0.972658,200,OK
Jitter,10,24,0.213517,0.469223,255.706,0.879883,200,OK
Jitter,10,25,0.211715,0.455645,243.93,0.965977,200,OK
Jitter,10,26,0.216836,0.476946,260.11,1.008048,200,OK
Jitter,10,27,0.201944,0.463417,261.473,0.977264,200,OK
Jitter,10,28,0.220023,0.464913,244.89,0.979735,200,OK
Jitter,10,29,0.202828,0.476585,273.757,0.971161,200,OK
Jitter,10,30,0.212007,0.473227,261.22,0.973304,200,OK
Jitter,10,31,0.222728,0.461442,238.714,0.866182,200,OK
Jitter,10,32,0.210856,0.474242,263.386,1.022532,200,OK
Jitter,10,33,0.211517,0.460035,248.518,0.966481,200,OK
Jitter,10,34,0.229162,0.479286,250.124,0.987027,200,OK
Jitter,10,35,0.219332,0.474905,255.573,0.87999,200,OK
Jitter,10,36,0.199889,0.440767,240.878,1.025949,200,OK
Jitter,10,37,0.205019,0.458221,253.202,0.993862,200,OK
Jitter,10,38,0.218191,0.463492,245.301,0.968901,200,OK
Jitter,10,39,0.20777,0.450043,242.273,0.862818,200,OK
Jitter,10,40,0.211003,0.464076,253.073,0.957394,200,OK
Jitter,10,41,0.221816,0.47287,251.054,0.976383,200,OK
Jitter,10,42,0.214354,0.485791,271.437,0.885735,200,OK
Jitter,10,43,0.214509,0.462676,248.167,1.266695,200,OK
Jitter,10,44,0.212759,0.470095,257.336,0.890497,200,OK
Jitter,10,45,0.220122,0.477469,257.347,0.889095,200,OK
Jitter,10,46,0.211183,0.45373,242.547,0.960548,200,OK
Jitter,10,47,0.19699,0.458401,261.411,0.95365,200,OK
Jitter,10,48,0.232765,0.48803,255.265,1.008819,200,OK
Jitter,10,49,0.209972,0.462481,252.509,1.002657,200,OK
Jitter,10,50,0.225926,0.475302,249.376,0.890864,200,OK
Jitter,20,1,0.212457,0.499448,286.991,1.032033,200,OK
Jitter,20,2,0.235791,0.502802,267.011,1.007712,200,OK
Jitter,20,3,0.226326,0.492395,266.069,0.910664,200,OK
Jitter,20,4,0.199594,0.461042,261.448,0.986513,200,OK
Jitter,20,5,0.228395,0.462593,234.198,1.00264,200,OK
Jitter,20,6,0.227769,0.498301,270.532,0.907582,200,OK
Jitter,20,7,0.224053,0.505412,281.359,0.924351,200,OK
Jitter,20,8,0.201503,0.449227,247.724,1.158872,200,OK
Jitter,20,9,0.249506,0.515951,266.445,1.018656,200,OK
Jitter,20,10,0.208204,0.445914,237.71,0.944932,200,OK
Jitter,20,11,0.221255,0.479449,258.194,0.995205,200,OK
Jitter,20,12,0.238587,0.495157,256.57,0.980851,200,OK
Jitter,20,13,0.225635,0.491701,266.066,1.162505,200,OK
Jitter,20,14,0.218668,0.468005,249.337,0.924922,200,OK
Jitter,20,15,0.220008,0.471039,251.031,0.845724,200,OK
Jitter,20,16,0.211651,0.448761,237.11,0.946312,200,OK
Jitter,20,17,0.234883,0.508223,273.34,0.910961,200,OK
Jitter,20,18,0.226248,0.479417,253.169,1.078148,200,OK
Jitter,20,19,0.239073,0.496686,257.613,0.984551,200,OK
Jitter,20,20,0.231404,0.478387,246.983,1.021747,200,OK
Jitter,20,21,0.224521,0.444443,219.922,0.949856,200,OK
Jitter,20,22,0.231293,0.498689,267.396,1.003798,200,OK
Jitter,20,23,0.218478,0.490001,271.523,1.025232,200,OK
Jitter,20,24,0.200168,0.451644,251.476,0.915129,200,OK
Jitter,20,25,0.200251,0.475427,275.176,0.986508,200,OK
Jitter,20,26,0.199612,0.472785,273.173,0.869843,200,OK
Jitter,20,27,0.227038,0.455698,228.66,0.94214,200,OK
Jitter,20,28,0.220736,0.466515,245.779,0.937324,200,OK
Jitter,20,29,0.235237,0.511195,275.958,1.010171,200,OK
Jitter,20,30,0.23384,0.481014,247.174,0.95334,200,OK
Jitter,20,31,0.196735,0.453233,256.498,1.072118,200,OK
Jitter,20,32,0.210783,0.434635,223.852,0.853123,200,OK
Jitter,20,33,0.207536,0.460202,252.666,1.063435,200,OK
Jitter,20,34,0.22593,0.48592,259.99,0.992082,200,OK
Jitter,20,35,0.234139,0.50508,270.941,1.087842,200,OK
Jitter,20,36,0.206177,0.471214,265.037,0.980798,200,OK
Jitter,20,37,0.210154,0.45539,245.236,0.851113,200,OK
Jitter,20,38,0.209262,0.493647,284.385,1.371727,200,OK
Jitter,20,39,0.228335,0.479712,251.377,0.973062,200,OK
Jitter,20,40,0.219716,0.502565,282.849,1.665505,200,OK
Jitter,20,41,0.227925,0.493004,265.079,1.026822,200,OK
Jitter,20,42,0.239808,0.512959,273.151,1.250825,200,OK
Jitter,20,43,0.201724,0.470987,269.263,0.835201,200,OK
Jitter,20,44,0.210476,0.447641,237.165,0.989925,200,OK
Jitter,20,45,0.205792,0.484651,278.859,0.944638,200,OK
Jitter,20,46,0.222304,0.507727,285.423,1.091066,200,OK
Jitter,20,47,0.200224,0.468925,268.701,1.054159,200,OK
Jitter,20,48,0.232427,0.471069,238.642,0.975106,200,OK
Jitter,20,49,0.212613,0.470039,257.426,0.965977,200,OK
Jitter,20,50,0.217193,0.47015,252.957,0.982657,200,OK
Jitter,50,1,0.171866,0.412908,241.042,1.113405,200,OK
Jitter,50,2,0.262046,0.560933,298.887,1.404955,200,OK
Jitter,50,3,0.262753,0.540757,278.004,0.92086,200,OK
Jitter,50,4,0.204131,0.461704,257.573,0.97326,200,OK
Jitter,50,5,0.218399,0.489321,270.922,1.569457,200,OK
Jitter,50,6,0.228878,0.531501,302.623,1.097689,200,OK
Jitter,50,7,0.16983,0.427365,257.535,1.606996,200,OK
Jitter,50,8,0.174161,0.469514,295.353,0.902974,200,OK
Jitter,50,9,0.232829,0.497884,265.055,0.878636,200,OK
Jitter,50,10,0.229221,0.46816,238.939,1.242619,200,OK
Jitter,50,11,0.300489,0.538515,238.026,0.987128,200,OK
Jitter,50,12,0.211781,0.465262,253.481,0.826681,200,OK
Jitter,50,13,0.280235,0.536084,255.849,0.987519,200,OK
Jitter,50,14,0.205702,0.423222,217.52,0.892329,200,OK
Jitter,50,15,0.228744,0.470525,241.781,1.310124,200,OK
Jitter,50,16,0.266068,0.456822,190.754,1.149091,200,OK
Jitter,50,17,0.239047,0.532416,293.369,1.525255,200,OK
Jitter,50,18,0.28296,0.498312,215.352,0.866138,200,OK
Jitter,50,19,0.236908,0.502173,265.265,1.282692,200,OK
Jitter,50,20,0.285035,0.545922,260.887,1.747507,200,OK
Jitter,50,21,0.18293,0.448762,265.832,0.981803,200,OK
Jitter,50,22,0.26529,0.580447,315.157,0.959325,200,OK
Jitter,50,23,0.174495,0.419688,245.193,1.060474,200,OK
Jitter,50,24,0.218674,0.508211,289.537,1.025363,200,OK
Jitter,50,25,0.144054,0.416914,272.86,1.64057,200,OK
Jitter,50,26,0.214093,0.489879,275.786,1.829133,200,OK
Jitter,50,27,0.215626,0.448731,233.105,1.424367,200,OK
Jitter,50,28,0.236735,0.556163,319.428,0.988678,200,OK
Jitter,50,29,0.264391,0.508104,243.713,0.960329,200,OK
Jitter,50,30,0.233248,0.459558,226.31,1.142582,200,OK
Jitter,50,31,0.202357,0.441277,238.92,0.935418,200,OK
Jitter,50,32,0.271882,0.472489,200.607,0.858014,200,OK
Jitter,50,33,0.170005,0.400228,230.223,1.031775,200,OK
Jitter,50,34,0.237588,0.501433,263.845,1.193053,200,OK
Jitter,50,35,0.251293,0.562068,310.775,1.026017,200,OK
Jitter,50,36,0.19932,0.501359,302.039,1.253257,200,OK
Jitter,50,37,0.272903,0.505741,232.838,1.665225,200,OK
Jitter,50,38,0.212716,0.456507,243.791,0.987279,200,OK
Jitter,50,39,0.199903,0.420543,220.64,0.90463,200,OK
Jitter,50,40,0.219201,0.477801,258.6,0.925804,200,OK
Jitter,50,41,0.223868,0.48941,265.542,1.428436,200,OK
Jitter,50,42,0.283549,0.538166,254.617,1.191488,200,OK
Jitter,50,43,0.279815,0.520233,240.418,1.552664,200,OK
Jitter,50,44,0.201471,0.441165,239.694,0.960156,200,OK
Jitter,50,45,0.215734,0.466768,251.034,1.491349,200,OK
Jitter,50,46,0.153498,0.439451,285.953,1.619022,200,OK
Jitter,50,47,0.181108,0.530143,349.035,1.855025,200,OK
Jitter,50,48,0.157581,0.437871,280.29,1.896678,200,OK
Jitter,50,49,0.220898,0.566356,345.458,1.168625,200,OK
Jitter,50,50,0.239326,0.522159,282.833,1.196036,200,OK
Servidor_Internacional,200-10-0,1,0.435146,0.897468,462.322,1.734818,200,OK
Servidor_Internacional,200-10-0,2,0.422278,0.889894,467.616,1.634841,200,OK
Servidor_Internacional,200-10-0,3,0.427209,0.9352,507.991,1.776918,200,OK
Servidor_Internacional,200-10-0,4,0.424473,0.895454,470.981,2.232037,200,OK
Servidor_Internacional,200-10-0,5,0.433841,0.918204,484.363,1.742164,200,OK
Servidor_Internacional,200-10-0,6,0.421193,0.898803,477.61,1.736921,200,OK
Servidor_Internacional,200-10-0,7,0.428938,0.893684,464.746,1.622376,200,OK
Servidor_Internacional,200-10-0,8,0.437349,0.910034,472.685,1.754426,200,OK
Servidor_Internacional,200-10-0,9,0.420792,0.916279,495.487,1.731657,200,OK
Servidor_Internacional,200-10-0,10,0.420998,0.898569,477.571,1.759699,200,OK
Servidor_Internacional,200-10-0,11,0.410904,0.865082,454.178,1.723717,200,OK
Servidor_Internacional,200-10-0,12,0.42053,0.881144,460.614,2.532996,200,OK
Servidor_Internacional,200-10-0,13,0.424719,0.872644,447.925,1.683651,200,OK
Servidor_Internacional,200-10-0,14,0.426251,0.871253,445.002,1.67177,200,OK
Servidor_Internacional,200-10-0,15,0.420894,0.866137,445.243,1.573122,200,OK
Servidor_Internacional,200-10-0,16,0.42135,0.864892,443.542,1.71173,200,OK
Servidor_Internacional,200-10-0,17,0.419003,0.882935,463.932,1.590654,200,OK
Servidor_Internacional,200-10-0,18,0.430069,0.879034,448.965,1.686622,200,OK
Servidor_Internacional,200-10-0,19,0.409605,0.868832,459.227,1.570907,200,OK
Servidor_Internacional,200-10-0,20,0.427547,0.879155,451.608,1.88348,200,OK
Servidor_Internacional,200-10-0,21,0.427087,0.882856,455.769,1.595325,200,OK
Servidor_Internacional,200-10-0,22,0.426963,0.885357,458.394,1.601496,200,OK
Servidor_Internacional,200-10-0,23,0.415609,0.861132,445.523,1.559629,200,OK
Servidor_Internacional,200-10-0,24,0.438498,0.903208,464.71,1.713245,200,OK
Servidor_Internacional,200-10-0,25,0.426809,0.884702,457.893,1.681019,200,OK
Servidor_Internacional,200-10-0,26,0.429622,0.87156,441.938,1.574635,200,OK
Servidor_Internacional,200-10-0,27,0.413543,0.861019,447.476,1.663495,200,OK
Servidor_Internacional,200-10-0,28,0.396806,0.859849,463.043,1.572241,200,OK
Servidor_Internacional,200-10-0,29,0.421293,0.873075,451.782,1.718992,200,OK
Servidor_Internacional,200-10-0,30,0.396516,0.848638,452.122,1.701655,200,OK
Servidor_Internacional,200-10-0,31,0.421402,0.898604,477.202,1.613353,200,OK
Servidor_Internacional,200-10-0,32,0.400277,0.854247,453.97,1.609497,200,OK
Servidor_Internacional,200-10-0,33,0.441521,0.882527,441.006,1.667637,200,OK
Servidor_Internacional,200-10-0,34,0.407251,0.849671,442.42,1.552751,200,OK
Servidor_Internacional,200-10-0,35,0.420807,0.865054,444.247,1.660056,200,OK
Servidor_Internacional,200-10-0,36,0.416208,0.880742,464.534,1.597696,200,OK
Servidor_Internacional,200-10-0,37,0.412533,0.848772,436.239,1.682498,200,OK
Servidor_Internacional,200-10-0,38,0.418737,0.885156,466.419,1.687843,200,OK
Servidor_Internacional,200-10-0,39,0.417394,0.872208,454.814,1.678846,200,OK
Servidor_Internacional,200-10-0,40,0.41659,0.875321,458.731,1.58006,200,OK
Servidor_Internacional,200-10-0,41,0.410226,0.881234,471.008,1.689099,200,OK
Servidor_Internacional,200-10-0,42,0.421772,0.890347,468.575,1.731828,200,OK
Servidor_Internacional,200-10-0,43,0.404807,0.864155,459.348,1.883892,200,OK
Servidor_Internacional,200-10-0,44,0.430209,0.895342,465.133,1.593899,200,OK
Servidor_Internacional,200-10-0,45,0.400807,0.863286,462.479,1.570207,200,OK
Servidor_Internacional,200-10-0,46,0.431089,0.890734,459.645,1.692995,200,OK
Servidor_Internacional,200-10-0,47,0.419082,0.880501,461.419,1.58833,200,OK
Servidor_Internacional,200-10-0,48,0.407439,0.863529,456.09,1.697378,200,OK
Servidor_Internacional,200-10-0,49,0.413092,0.871479,458.387,1.583783,200,OK
Servidor_Internacional,200-10-0,50,0.419161,0.878644,459.483,1.696553,200,OK
WiFi_Publico,80-30-3,1,0.198486,0.79318,594.694,1.326314,200,OK
WiFi_Publico,80-30-3,2,,,,,000,ERROR
WiFi_Publico,80-30-3,3,0.214149,0.437728,223.579,0.879666,200,OK
WiFi_Publico,80-30-3,4,0.207276,0.415677,208.401,0.835932,200,OK
WiFi_Publico,80-30-3,5,0.196419,0.398496,202.077,1.253417,200,OK
WiFi_Publico,80-30-3,6,0.227853,0.453528,225.675,1.279486,200,OK
WiFi_Publico,80-30-3,7,0.181541,0.419104,237.563,1.729048,200,OK
WiFi_Publico,80-30-3,8,0.21529,0.429875,214.585,0.868294,200,OK
WiFi_Publico,80-30-3,9,0.169938,0.410701,240.763,0.885113,200,OK
WiFi_Publico,80-30-3,10,0.175211,0.397119,221.908,1.291234,200,OK
WiFi_Publico,80-30-3,11,0.181901,0.415677,233.776,0.936693,200,OK
WiFi_Publico,80-30-3,12,0.163935,0.378058,214.123,0.80474,200,OK
WiFi_Publico,80-30-3,13,0.187418,0.4305,243.082,1.052809,200,OK
WiFi_Publico,80-30-3,14,0.21386,0.437834,223.974,1.168132,200,OK
WiFi_Publico,80-30-3,15,0.192016,0.416171,224.155,1.454269,200,OK
WiFi_Publico,80-30-3,16,0.225693,0.424966,199.273,1.364974,200,OK
WiFi_Publico,80-30-3,17,1.159173,1.354483,195.31,1.722556,200,OK
WiFi_Publico,80-30-3,18,0.187615,0.431066,243.451,0.845596,200,OK
WiFi_Publico,80-30-3,19,0.157719,0.365996,208.277,1.124456,200,OK
WiFi_Publico,80-30-3,20,0.194864,0.418554,223.69,0.828781,200,OK
WiFi_Publico,80-30-3,21,0.144869,0.382843,237.974,1.232422,200,OK
WiFi_Publico,80-30-3,22,0.198207,0.433789,235.582,0.861505,200,OK
WiFi_Publico,80-30-3,23,0.209269,0.401752,192.483,1.080374,200,OK
WiFi_Publico,80-30-3,24,1.236124,1.471883,235.759,1.946846,200,OK
WiFi_Publico,80-30-3,25,0.175303,0.367525,192.222,0.684708,200,OK
WiFi_Publico,80-30-3,26,0.141411,0.297269,155.858,0.690211,200,OK
WiFi_Publico,80-30-3,27,0.203942,0.426109,222.167,1.425091,200,OK
WiFi_Publico,80-30-3,28,0.185819,0.417266,231.447,1.048525,200,OK
WiFi_Publico,80-30-3,29,0.190466,0.363968,173.502,0.784764,200,OK
WiFi_Publico,80-30-3,30,0.147361,0.392449,245.088,0.816216,200,OK
WiFi_Publico,80-30-3,31,0.195803,0.408053,212.25,1.502904,200,OK
WiFi_Publico,80-30-3,32,0.148529,0.345313,196.784,0.72279,200,OK
WiFi_Publico,80-30-3,33,0.186739,0.400754,214.015,1.038799,200,OK
WiFi_Publico,80-30-3,34,0.218827,0.475438,256.611,0.864696,200,OK
WiFi_Publico,80-30-3,35,0.197397,0.411755,214.358,1.101824,200,OK
WiFi_Publico,80-30-3,36,0.199601,0.816544,616.943,1.410595,200,OK
WiFi_Publico,80-30-3,37,0.172642,0.373962,201.32,1.478054,200,OK
WiFi_Publico,80-30-3,38,0.161873,0.35659,194.717,0.739761,200,OK
WiFi_Publico,80-30-3,39,0.17089,0.381488,210.598,0.687093,200,OK
WiFi_Publico,80-30-3,40,0.210698,0.409778,199.08,0.900893,200,OK
WiFi_Publico,80-30-3,41,0.121486,0.39284,271.354,0.807302,200,OK
WiFi_Publico,80-30-3,42,0.194137,0.385995,191.858,1.148665,200,OK
WiFi_Publico,80-30-3,43,0.208822,0.436473,227.651,0.760737,200,OK
WiFi_Publico,80-30-3,44,0.185443,0.421634,236.191,0.866541,200,OK
WiFi_Publico,80-30-3,45,,,,,000,ERROR
WiFi_Publico,80-30-3,46,0.174014,0.355813,181.799,0.940601,200,OK
WiFi_Publico,80-30-3,47,0.157694,0.34466,186.966,0.719171,200,OK
WiFi_Publico,80-30-3,48,0.152746,0.402042,249.296,0.801706,200,OK
WiFi_Publico,80-30-3,49,0.162939,0.376391,213.452,0.846601,200,OK
WiFi_Publico,80-30-3,50,0.19999,0.367195,167.205,0.812482,200,OK
Datos_Moviles,100-40-1,1,0.241515,0.528978,287.463,1.368422,200,OK
Datos_Moviles,100-40-1,2,0.227083,0.466628,239.545,1.127192,200,OK
Datos_Moviles,100-40-1,3,0.229558,0.502018,272.46,1.744983,200,OK
Datos_Moviles,100-40-1,4,0.247533,0.506476,258.943,1.626849,200,OK
Datos_Moviles,100-40-1,5,0.208129,0.468194,260.065,0.851744,200,OK
Datos_Moviles,100-40-1,6,0.210465,0.474868,264.403,0.967962,200,OK
Datos_Moviles,100-40-1,7,0.260741,0.501216,240.475,1.135978,200,OK
Datos_Moviles,100-40-1,8,0.1846,0.462841,278.241,1.688628,200,OK
Datos_Moviles,100-40-1,9,0.231304,0.496749,265.445,0.948741,200,OK
Datos_Moviles,100-40-1,10,0.264153,0.50039,236.237,0.949408,200,OK
Datos_Moviles,100-40-1,11,0.276047,0.552791,276.744,0.905065,200,OK
Datos_Moviles,100-40-1,12,0.207911,0.498662,290.751,1.036204,200,OK
Datos_Moviles,100-40-1,13,0.2659,0.520624,254.724,1.021115,200,OK
Datos_Moviles,100-40-1,14,0.217043,0.529534,312.491,1.868772,200,OK
Datos_Moviles,100-40-1,15,0.239209,0.520471,281.262,1.524279,200,OK
Datos_Moviles,100-40-1,16,0.251791,0.544608,292.817,1.347446,200,OK
Datos_Moviles,100-40-1,17,0.217925,0.459069,241.144,0.895173,200,OK
Datos_Moviles,100-40-1,18,0.285881,0.542277,256.396,1.091664,200,OK
Datos_Moviles,100-40-1,19,,,,,000,ERROR
