Variable,Valor,Iteracion,time_connect,time_appconnect,handshake_ms,time_total,http_code,status
Perdida,10,5,0.015296,0.059828,44.532,0.298737,200,OK
Perdida,10,6,2.078412,2.123285,44.873,2.363925,200,OK
Perdida,10,7,0.017696,0.062534,44.838,0.298998,200,OK
Perdida,10,8,1.05828,1.107731,49.451,1.359343,200,OK
Perdida,10,9,,,,,000,ERROR
Perdida,10,10,0.01854,0.064325,45.785,0.315144,200,OK
Perdida,10,11,1.028888,1.077354,48.466,1.339889,200,OK
Perdida,10,12,,,,,000,ERROR
Perdida,10,13,0.025866,0.070302,44.436,0.321092,200,OK
Perdida,10,14,,,,,000,ERROR
Perdida,10,15,0.015779,0.062748,46.969,0.314148,200,OK
Perdida,10,16,0.025023,0.070025,45.002,0.305237,200,OK
Perdida,10,17,0.014386,0.0618,47.414,0.289843,200,OK
Perdida,10,18,0.014674,0.059199,44.525,0.284294,200,OK
Perdida,10,19,0.013636,0.057533,43.897,0.277427,200,OK
Perdida,10,20,,,,,000,ERROR
Perdida,10,21,,,,,000,ERROR
Perdida,10,22,0.028955,0.572755,543.8,0.707392,200,OK
Perdida,10,23,0.016828,0.072315,55.487,0.287174,200,OK
Perdida,10,24,,,,,000,ERROR
Perdida,10,25,0.013796,0.057676,43.88,0.197006,200,OK
Perdida,10,26,2.066343,2.110155,43.812,2.334286,200,OK
Perdida,10,27,0.013698,0.058842,45.144,0.551371,200,OK
Perdida,10,28,0.015074,0.061023,45.949,0.195876,200,OK
Perdida,10,29,0.015342,0.058923,43.581,0.294414,200,OK
Perdida,10,30,0.01501,0.058594,43.584,0.18179,200,OK
Perdida,10,31,0.013984,0.286271,272.287,0.509192,200,OK
Perdida,10,32,0.015564,0.062264,46.7,0.193688,200,OK
Perdida,10,33,0.016287,0.060751,44.464,0.334904,200,OK
Perdida,10,34,0.013904,0.28231,268.406,0.514224,200,OK
Perdida,10,35,0.014068,0.058635,44.567,0.285841,200,OK
Perdida,10,36,,,,,000,ERROR
Perdida,10,37,0.02857,0.074193,45.623,0.312746,200,OK
Perdida,10,38,0.014698,0.061212,46.514,0.291274,200,OK
Perdida,10,39,0.015097,0.061501,46.404,0.276193,200,OK
Perdida,10,40,0.013699,0.057971,44.272,0.277816,200,OK
Perdida,10,41,0.01468,0.058848,44.168,0.281647,200,OK
Perdida,10,42,,,,,000,ERROR
Perdida,10,43,0.014352,0.059462,45.11,0.287634,200,OK
Perdida,10,44,0.016611,0.065645,49.034,0.290352,200,OK
Perdida,10,45,,,,,000,ERROR
Perdida,10,46,0.015577,0.062302,46.725,0.276808,200,OK
Perdida,10,47,0.013576,0.061546,47.97,0.290126,200,OK
Perdida,10,48,0.014215,0.060516,46.301,0.278028,200,OK
Perdida,10,49,0.013748,0.059232,45.484,0.436062,200,OK
Perdida,10,50,0.01612,0.062315,46.195,0.308601,200,OK
Jitter,0,1,0.213755,0.360204,146.449,0.869255,200,OK
Jitter,0,2,0.226246,0.370787,144.541,0.868071,200,OK
Jitter,0,3,0.216639,0.36239,145.751,0.874948,200,OK
Jitter,0,4,0.218857,0.364279,145.422,0.855696,200,OK
Jitter,0,5,0.218531,0.36631,147.779,0.865301,200,OK
Jitter,0,6,0.214002,0.356719,142.717,0.824954,200,OK
Jitter,0,7,0.216529,0.364169,147.64,0.792559,200,OK
Jitter,0,8,0.221212,0.368094,146.882,0.781944,200,OK
Jitter,0,9,0.22428,0.36976,145.48,0.867219,200,OK
Jitter,0,10,0.216799,0.363478,146.679,0.910007,200,OK
Jitter,0,11,0.220983,0.365503,144.52,0.854806,200,OK
Jitter,0,12,0.224892,0.368744,143.852,0.864279,200,OK
Jitter,0,13,0.214192,0.359308,145.116,0.774423,200,OK
Jitter,0,14,0.214541,0.364024,149.483,0.91219,200,OK
Jitter,0,15,0.214416,0.359105,144.689,0.880451,200,OK
Jitter,0,16,0.215328,0.361463,146.135,0.877746,200,OK
Jitter,0,17,0.217577,0.363623,146.046,0.875956,200,OK
Jitter,0,18,0.217692,0.363747,146.055,0.866628,200,OK
Jitter,0,19,0.214868,0.360309,145.441,0.899536,200,OK
Jitter,0,20,0.227652,0.372917,145.265,0.882518,200,OK
Jitter,0,21,0.213837,0.369144,155.307,0.871658,200,OK
Jitter,0,22,0.219411,0.367873,148.462,0.782559,200,OK
Jitter,0,23,0.219788,0.364636,144.848,0.862831,200,OK
Jitter,0,24,0.216914,0.364425,147.511,0.782347,200,OK
Jitter,0,25,0.215514,0.359736,144.222,0.779216,200,OK
Jitter,0,26,0.215475,0.370066,154.591,0.865673,200,OK
Jitter,0,27,0.214556,0.359995,145.439,0.788965,200,OK
Jitter,0,28,0.214459,0.364022,149.563,0.882975,200,OK
Jitter,0,29,0.220348,0.365869,145.521,0.887738,200,OK
Jitter,0,30,0.21571,0.360455,144.745,0.779253,200,OK
Jitter,0,31,0.214489,0.359854,145.365,0.954317,200,OK
Jitter,0,32,0.215025,0.36212,147.095,0.892853,200,OK
Jitter,0,33,0.215233,0.369877,154.644,0.89537,200,OK
Jitter,0,34,0.221536,0.371587,150.051,0.885311,200,OK
Jitter,0,35,0.226615,0.386096,159.481,0.901837,200,OK
Jitter,0,36,0.214941,0.358451,143.51,0.864634,200,OK
Jitter,0,37,0.214527,0.359484,144.957,0.870441,200,OK
Jitter,0,38,0.214452,0.359697,145.245,0.883391,200,OK
Jitter,0,39,0.215572,0.388495,172.923,0.820338,200,OK
Jitter,0,40,0.214584,0.358941,144.357,0.861002,200,OK
Jitter,0,41,0.215472,0.359421,143.949,0.884852,200,OK
Jitter,0,42,0.219358,0.364548,145.19,0.87468,200,OK
Jitter,0,43,0.217543,0.361333,143.79,0.863767,200,OK
Jitter,0,44,0.214427,0.363345,148.918,0.885441,200,OK
Jitter,0,45,0.215669,0.361246,145.577,0.779737,200,OK
Jitter,0,46,0.21616,0.36435,148.19,0.860082,200,OK
Jitter,0,47,0.214157,0.359355,145.198,0.781496,200,OK
Jitter,0,48,0.230736,0.375336,144.6,0.884051,200,OK
Jitter,0,49,0.214285,0.358737,144.452,0.851075,200,OK
Jitter,0,50,0.21443,0.365097,150.667,0.884895,200,OK
Jitter,10,1,0.226199,0.38182,155.621,1.154273,200,OK
Jitter,10,2,0.222965,0.361658,138.693,0.887248,200,OK
Jitter,10,3,0.232137,0.376135,143.998,0.869044,200,OK
Jitter,10,4,0.212177,0.350776,138.599,0.757526,200,OK
Jitter,10,5,0.218551,0.372907,154.356,0.785314,200,OK
Jitter,10,6,0.218487,0.364601,146.114,0.862648,200,OK
Jitter,10,7,0.219326,0.355128,135.802,0.860652,200,OK
Jitter,10,8,0.210378,0.352154,141.776,0.840145,200,OK
Jitter,10,9,0.221219,0.358929,137.71,0.855149,200,OK
Jitter,10,10,0.220327,0.372733,152.406,0.861114,200,OK
Jitter,10,11,0.227467,0.369024,141.557,0.784372,200,OK
Jitter,10,12,0.218252,0.357518,139.266,1.265636,200,OK
Jitter,10,13,0.215972,0.378598,162.626,0.883048,200,OK
Jitter,10,14,0.217889,0.367253,149.364,1.167639,200,OK
Jitter,10,15,0.2055,0.340946,135.446,0.855675,200,OK
Jitter,10,16,0.220497,0.372816,152.319,0.866597,200,OK
Jitter,10,17,0.226095,0.380914,154.819,0.903322,200,OK
Jitter,10,18,0.21644,0.384816,168.376,0.877128,200,OK
Jitter,10,19,0.2373,0.386607,149.307,0.888631,200,OK
Jitter,10,20,0.232639,0.384525,151.886,0.815089,200,OK
Jitter,10,21,0.227859,0.367472,139.613,0.882163,200,OK
Jitter,10,22,0.221225,0.367556,146.331,0.880074,200,OK
Jitter,10,23,0.213032,0.366454,153.422,0.859132,200,OK
Jitter,10,24,0.210212,0.349342,139.13,0.956979,200,OK
Jitter,10,25,0.22313,0.365656,142.526,0.856146,200,OK
Jitter,10,26,0.249515,0.393668,144.153,0.900484,200,OK
Jitter,10,27,0.233515,0.384753,151.238,0.88608,200,OK
Jitter,10,28,0.210074,0.357296,147.222,0.961034,200,OK
Jitter,10,29,0.223026,0.373913,150.887,0.779652,200,OK
Jitter,10,30,0.225048,0.377176,152.128,0.913718,200,OK
Jitter,10,31,0.221601,0.387433,165.832,0.89914,200,OK
Jitter,10,32,0.209928,0.349527,139.599,0.848869,200,OK
Jitter,10,33,0.219107,0.365867,146.76,0.914819,200,OK
Jitter,10,34,0.22022,0.378296,158.076,0.889467,200,OK
Jitter,10,35,0.211049,0.359893,148.844,0.876658,200,OK
Jitter,10,36,0.225231,0.363998,138.767,0.786388,200,OK
Jitter,10,37,0.217584,0.353668,136.084,0.842527,200,OK
Jitter,10,38,0.211906,0.351023,139.117,0.760524,200,OK
Jitter,10,39,0.210218,0.376017,165.799,0.79741,200,OK
Jitter,10,40,0.221132,0.360568,139.436,0.869787,200,OK
Jitter,10,41,0.218254,0.37568,157.426,0.872442,200,OK
Jitter,10,42,0.231358,0.377106,145.748,0.885964,200,OK
Jitter,10,43,0.218464,0.355334,136.87,0.764074,200,OK
Jitter,10,44,0.224889,0.370968,146.079,0.892837,200,OK
Jitter,10,45,0.22766,0.380325,152.665,0.896735,200,OK
Jitter,10,46,0.207646,0.355987,148.341,0.847127,200,OK
Jitter,10,47,0.214331,0.362923,148.592,0.96516,200,OK
Jitter,10,48,0.221431,0.368582,147.151,0.977105,200,OK
Jitter,10,49,0.226526,0.368509,141.983,0.888841,200,OK
Jitter,10,50,0.208933,0.359101,150.168,1.034986,200,OK
Jitter,20,1,0.210336,0.369673,159.337,1.026099,200,OK
Jitter,20,2,0.238163,0.404696,166.533,0.995553,200,OK
Jitter,20,3,0.26928,0.402954,133.674,0.897104,200,OK
Jitter,20,4,0.244934,0.395834,150.9,0.873775,200,OK
Jitter,20,5,0.252079,0.387023,134.944,0.906129,200,OK
Jitter,20,6,0.22263,0.379617,156.987,1.081845,200,OK
Jitter,20,7,0.230451,0.3567,126.249,0.765149,200,OK
Jitter,20,8,0.224103,0.374354,150.251,0.908743,200,OK
Jitter,20,9,0.225489,0.374749,149.26,0.872621,200,OK
Jitter,20,10,0.242436,0.373049,130.613,0.782553,200,OK
Jitter,20,11,0.229028,0.386866,157.838,1.053839,200,OK
Jitter,20,12,0.206503,0.33537,128.867,0.815609,200,OK
Jitter,20,13,0.236728,0.362481,125.753,1.016713,200,OK
Jitter,20,14,0.212259,0.341152,128.893,0.85034,200,OK
Jitter,20,15,0.241488,0.379648,138.16,0.895639,200,OK
Jitter,20,16,0.240686,0.376697,136.011,0.873215,200,OK
Jitter,20,17,0.241294,0.376651,135.357,0.983809,200,OK
Jitter,20,18,0.251077,0.405899,154.822,0.879709,200,OK
Jitter,20,19,0.203262,0.342975,139.713,0.845521,200,OK
Jitter,20,20,0.215693,0.346896,131.203,0.762182,200,OK
Jitter,20,21,0.227459,0.389473,162.014,1.38587,200,OK
Jitter,20,22,0.245626,0.383977,138.351,0.874622,200,OK
Jitter,20,23,0.210263,0.35859,148.327,0.942182,200,OK
Jitter,20,24,0.215718,0.349548,133.83,0.859529,200,OK
Jitter,20,25,0.238184,0.387542,149.358,0.97456,200,OK
Jitter,20,26,0.209376,0.365048,155.672,0.845796,200,OK
Jitter,20,27,0.215976,0.367269,151.293,0.942791,200,OK
Jitter,20,28,0.212086,0.338502,126.416,0.830538,200,OK
Jitter,20,29,0.222506,0.363576,141.07,0.963457,200,OK
Jitter,20,30,0.249298,0.381418,132.12,1.158153,200,OK
Jitter,20,31,0.212353,0.37,157.647,0.891804,200,OK
Jitter,20,32,0.239756,0.371285,131.529,0.776445,200,OK
Jitter,20,33,0.227086,0.378816,151.73,0.786438,200,OK
Jitter,20,34,0.228661,0.394866,166.205,0.898667,200,OK
Jitter,20,35,0.229441,0.369319,139.878,0.789031,200,OK
Jitter,20,36,0.210346,0.348443,138.097,0.871587,200,OK
Jitter,20,37,0.222838,0.350681,127.843,0.913088,200,OK
Jitter,20,38,0.218077,0.385343,167.266,0.921038,200,OK
Jitter,20,39,0.219186,0.348499,129.313,0.749728,200,OK
Jitter,20,40,0.226137,0.358974,132.837,0.958294,200,OK
Jitter,20,41,0.216985,0.348415,131.43,0.85414,200,OK
Jitter,20,42,0.247039,0.385473,138.434,0.865456,200,OK
Jitter,20,43,0.242138,0.394185,152.047,0.797474,200,OK
Jitter,20,44,0.22669,0.362959,136.269,0.77531,200,OK
Jitter,20,45,0.221942,0.366258,144.316,0.856771,200,OK
Jitter,20,46,0.247274,0.386538,139.264,0.910703,200,OK
Jitter,20,47,,,,,000,ERROR
Jitter,20,48,0.270138,0.598715,328.577,1.157652,200,OK
Jitter,20,49,0.415795,0.581291,165.496,1.060621,200,OK
Jitter,20,50,0.238029,0.398658,160.629,0.913877,200,OK
Jitter,50,1,0.275271,0.440201,164.93,0.864516,200,OK
Jitter,50,2,0.210062,0.305253,95.191,1.574936,200,OK
Jitter,50,3,0.188343,0.361649,173.306,1.603388,200,OK
Jitter,50,4,0.2786,0.432764,154.164,1.195379,200,OK
Jitter,50,5,0.24908,0.381112,132.032,0.867205,200,OK
Jitter,50,6,0.206173,0.398759,192.586,1.053058,200,OK
Jitter,50,7,0.230153,0.390635,160.482,0.843657,200,OK
Jitter,50,8,0.263139,0.44915,186.011,0.977348,200,OK
Jitter,50,9,0.152766,0.27099,118.224,0.708552,200,OK
Jitter,50,10,0.208923,0.374092,165.169,1.013175,200,OK
Jitter,50,11,0.232532,0.383227,150.695,0.891925,200,OK
Jitter,50,12,0.240615,0.431702,191.087,0.905626,200,OK
Jitter,50,13,0.204794,0.339354,134.56,1.022644,200,OK
Jitter,50,14,,,,,000,ERROR
Jitter,50,15,0.274907,0.488046,213.139,1.379651,200,OK
Jitter,50,16,0.306588,0.449166,142.578,0.846138,200,OK
Jitter,50,17,0.169991,0.390042,220.051,1.04708,200,OK
Jitter,50,18,0.249461,0.341157,91.696,0.738465,200,OK
Jitter,50,19,0.291747,0.468238,176.491,1.261873,200,OK
Jitter,50,20,0.277307,0.428269,150.962,0.98209,200,OK
Jitter,50,21,0.23359,0.378005,144.415,0.950707,200,OK
Jitter,50,22,0.219145,0.393136,173.991,0.847354,200,OK
Jitter,50,23,0.195417,0.354364,158.947,1.208012,200,OK
Jitter,50,24,,,,,000,ERROR
Jitter,50,25,,,,,000,ERROR
Jitter,50,26,,,,,000,ERROR
Jitter,50,27,,,,,000,ERROR
Jitter,50,28,,,,,000,ERROR
Jitter,50,29,,,,,000,ERROR
Jitter,50,30,,,,,000,ERROR
Jitter,50,31,,,,,000,ERROR
Jitter,50,32,,,,,000,ERROR
Jitter,50,33,,,,,000,ERROR
Jitter,50,34,,,,,000,ERROR
Jitter,50,35,,,,,000,ERROR
Jitter,50,36,,,,,000,ERROR
Jitter,50,37,,,,,000,ERROR
Jitter,50,38,,,,,000,ERROR
Jitter,50,39,,,,,000,ERROR
Jitter,50,40,,,,,000,ERROR
Jitter,50,41,0.16895,0.331557,162.607,0.806384,200,OK
Jitter,50,42,0.246621,0.403451,156.83,0.940763,200,OK
Jitter,50,43,0.261529,0.410194,148.665,1.204014,200,OK
Jitter,50,44,0.17072,0.292235,121.515,0.903822,200,OK
Jitter,50,45,0.2456,0.403877,158.277,0.90924,200,OK
Jitter,50,46,0.243499,0.36762,124.121,0.866836,200,OK
Jitter,50,47,0.161627,0.353138,191.511,0.882406,200,OK
Jitter,50,48,0.245199,0.34227,97.071,0.962727,200,OK
Jitter,50,49,0.229499,0.417356,187.857,2.000197,200,OK
Jitter,50,50,0.228786,0.358322,129.536,1.840652,200,OK
Servidor_Internacional,200-10-0,1,0.475889,0.72575,249.861,1.514353,200,OK
Servidor_Internacional,200-10-0,2,0.425625,0.662074,236.449,1.464866,200,OK
Servidor_Internacional,200-10-0,3,0.400881,0.647757,246.876,1.369755,200,OK
Servidor_Internacional,200-10-0,4,0.412561,0.653386,240.825,1.453667,200,OK
Servidor_Internacional,200-10-0,5,0.410019,0.652383,242.364,1.440283,200,OK
Servidor_Internacional,200-10-0,6,0.430043,0.665479,235.436,1.482991,200,OK
Servidor_Internacional,200-10-0,7,0.433943,0.690171,256.228,1.50277,200,OK
Servidor_Internacional,200-10-0,8,0.408678,0.647333,238.655,1.454791,200,OK
Servidor_Internacional,200-10-0,9,0.415403,0.654633,239.23,1.369647,200,OK
Servidor_Internacional,200-10-0,10,0.426777,0.674068,247.291,1.469436,200,OK
Servidor_Internacional,200-10-0,11,0.404798,0.653559,248.761,1.450396,200,OK
Servidor_Internacional,200-10-0,12,0.430074,0.680578,250.504,1.504377,200,OK
Servidor_Internacional,200-10-0,13,0.404525,0.63858,234.055,1.438851,200,OK
Servidor_Internacional,200-10-0,14,0.410091,0.652721,242.63,1.460836,200,OK
Servidor_Internacional,200-10-0,15,0.4318,0.681352,249.552,1.473182,200,OK
Servidor_Internacional,200-10-0,16,0.421351,0.667047,245.696,1.509829,200,OK
Servidor_Internacional,200-10-0,17,0.424771,0.680646,255.875,1.402733,200,OK
Servidor_Internacional,200-10-0,18,0.40979,0.650933,241.143,1.459143,200,OK
Servidor_Internacional,200-10-0,19,0.42141,0.671099,249.689,1.894913,200,OK
Servidor_Internacional,200-10-0,20,0.4193,0.669225,249.925,1.46583,200,OK
Servidor_Internacional,200-10-0,21,0.424765,0.664021,239.256,1.464589,200,OK
Servidor_Internacional,200-10-0,22,0.419209,0.655438,236.229,1.456382,200,OK
Servidor_Internacional,200-10-0,23,0.41406,0.651112,237.052,1.377265,200,OK
Servidor_Internacional,200-10-0,24,0.429449,0.680852,251.403,1.485114,200,OK
Servidor_Internacional,200-10-0,25,0.42849,0.672155,243.665,1.691281,200,OK
Servidor_Internacional,200-10-0,26,0.415883,0.661396,245.513,1.487344,200,OK
Servidor_Internacional,200-10-0,27,0.422972,0.659531,236.559,1.458895,200,OK
Servidor_Internacional,200-10-0,28,0.434461,0.679622,245.161,1.491454,200,OK
Servidor_Internacional,200-10-0,29,0.426086,0.672789,246.703,1.489545,200,OK
Servidor_Internacional,200-10-0,30,0.417665,0.666722,249.057,1.474606,200,OK
Servidor_Internacional,200-10-0,31,0.410307,0.666037,255.73,1.458291,200,OK
Servidor_Internacional,200-10-0,32,0.412193,0.657339,245.146,1.485184,200,OK
Servidor_Internacional,200-10-0,33,0.419485,0.673499,254.014,1.458836,200,OK
Servidor_Internacional,200-10-0,34,0.430702,0.677745,247.043,1.480612,200,OK
Servidor_Internacional,200-10-0,35,0.423548,0.672828,249.28,1.464767,200,OK
Servidor_Internacional,200-10-0,36,0.414222,0.670987,256.765,1.479471,200,OK
Servidor_Internacional,200-10-0,37,0.431891,0.68234,250.449,1.472497,200,OK
Servidor_Internacional,200-10-0,38,0.429237,0.677783,248.546,1.508509,200,OK
Servidor_Internacional,200-10-0,39,0.410633,0.654364,243.731,1.470154,200,OK
Servidor_Internacional,200-10-0,40,0.428518,0.670778,242.26,1.469392,200,OK
Servidor_Internacional,200-10-0,41,0.409217,0.663899,254.682,1.481078,200,OK
Servidor_Internacional,200-10-0,42,0.407969,0.651186,243.217,1.461967,200,OK
Servidor_Internacional,200-10-0,43,0.431473,0.682737,251.264,1.472284,200,OK
Servidor_Internacional,200-10-0,44,0.422946,0.661084,238.138,1.464692,200,OK
Servidor_Internacional,200-10-0,45,0.411542,0.655283,243.741,1.364039,200,OK
Servidor_Internacional,200-10-0,46,0.411172,0.663713,252.541,1.490662,200,OK
Servidor_Internacional,200-10-0,47,0.411994,0.654683,242.689,1.444625,200,OK
Servidor_Internacional,200-10-0,48,0.424662,0.673434,248.772,1.470675,200,OK
Servidor_Internacional,200-10-0,49,0.416038,0.666619,250.581,1.476156,200,OK
Servidor_Internacional,200-10-0,50,0.420625,0.657512,236.887,1.464407,200,OK
WiFi_Publico,80-30-3,1,,,,,000,ERROR
WiFi_Publico,80-30-3,2,0.20035,0.304904,104.554,0.826171,200,OK
WiFi_Publico,80-30-3,3,0.182227,0.314271,132.044,0.858828,200,OK
WiFi_Publico,80-30-3,4,0.210901,0.335231,124.33,0.893046,200,OK
WiFi_Publico,80-30-3,5,0.218121,0.351608,133.487,0.799093,200,OK
WiFi_Publico,80-30-3,6,0.160311,0.275319,115.008,0.780901,200,OK
WiFi_Publico,80-30-3,7,0.176291,0.283781,107.49,1.017044,200,OK
WiFi_Publico,80-30-3,8,0.157789,0.286537,128.748,0.604299,200,OK
WiFi_Publico,80-30-3,9,,,,,000,ERROR
WiFi_Publico,80-30-3,10,0.155942,0.29404,138.098,0.703701,200,OK
WiFi_Publico,80-30-3,11,1.201735,1.314951,113.216,2.063736,200,OK
WiFi_Publico,80-30-3,12,0.177328,0.296024,118.696,0.776685,200,OK
WiFi_Publico,80-30-3,13,0.177156,0.334259,157.103,0.655542,200,OK
WiFi_Publico,80-30-3,14,0.182573,0.279708,97.135,0.791878,200,OK
WiFi_Publico,80-30-3,15,0.211464,0.320259,108.795,0.783216,200,OK
WiFi_Publico,80-30-3,16,0.221193,0.342872,121.679,1.113841,200,OK
WiFi_Publico,80-30-3,17,0.154138,0.259245,105.107,0.703023,200,OK
WiFi_Publico,80-30-3,18,0.185142,0.318914,133.772,0.816286,200,OK
WiFi_Publico,80-30-3,19,0.207692,0.323878,116.186,1.282115,200,OK
WiFi_Publico,80-30-3,20,0.193629,0.331917,138.288,0.9714,200,OK
WiFi_Publico,80-30-3,21,0.201571,0.305468,103.897,0.976214,200,OK
WiFi_Publico,80-30-3,22,0.140634,0.24012,99.486,0.573862,200,OK
WiFi_Publico,80-30-3,23,0.211831,0.313685,101.854,0.830938,200,OK
WiFi_Publico,80-30-3,24,,,,,000,ERROR
WiFi_Publico,80-30-3,25,0.201188,0.302429,101.241,0.900759,200,OK
WiFi_Publico,80-30-3,26,0.1738,0.317052,143.252,0.784622,200,OK
WiFi_Publico,80-30-3,27,0.175424,0.297622,122.198,1.367879,200,OK
WiFi_Publico,80-30-3,28,0.208257,0.359459,151.202,0.900726,200,OK
WiFi_Publico,80-30-3,29,0.204676,0.313711,109.035,0.725954,200,OK
WiFi_Publico,80-30-3,30,,,,,000,ERROR
WiFi_Publico,80-30-3,31,0.174021,0.314057,140.036,1.102442,200,OK
WiFi_Publico,80-30-3,32,0.144999,0.274441,129.442,0.784133,200,OK
WiFi_Publico,80-30-3,33,0.15001,0.291285,141.275,0.842879,200,OK
WiFi_Publico,80-30-3,34,0.195112,0.337412,142.3,0.763555,200,OK
WiFi_Publico,80-30-3,35,0.209894,0.308277,98.383,0.849159,200,OK
WiFi_Publico,80-30-3,36,0.20259,0.305915,103.325,0.728466,200,OK
WiFi_Publico,80-30-3,37,0.186962,0.302907,115.945,0.734246,200,OK
WiFi_Publico,80-30-3,38,0.189697,0.300997,111.3,0.786806,200,OK
WiFi_Publico,80-30-3,39,0.152898,0.265162,112.264,0.676091,200,OK
WiFi_Publico,80-30-3,40,,,,,000,ERROR
WiFi_Publico,80-30-3,41,0.180045,0.30494,124.895,0.732303,200,OK
WiFi_Publico,80-30-3,42,0.180476,0.302914,122.438,0.737359,200,OK
WiFi_Publico,80-30-3,43,0.210115,0.304663,94.548,1.137967,200,OK
WiFi_Publico,80-30-3,44,0.172482,0.288012,115.53,0.854551,200,OK
WiFi_Publico,80-30-3,45,0.196284,0.757787,561.503,1.477534,200,OK
WiFi_Publico,80-30-3,46,0.163871,0.292492,128.621,0.783586,200,OK
WiFi_Publico,80-30-3,47,1.2272,1.352336,125.136,2.010057,200,OK
WiFi_Publico,80-30-3,48,0.20965,0.786978,577.328,1.415986,200,OK
WiFi_Publico,80-30-3,49,0.219854,0.364625,144.771,0.985308,200,OK
WiFi_Publico,80-30-3,50,0.220102,0.367995,147.893,0.79565,200,OK
Datos_Moviles,100-40-1,1,0.214066,0.387636,173.57,1.231444,200,OK
Datos_Moviles,100-40-1,2,0.265346,0.459865,194.519,1.126196,200,OK
Datos_Moviles,100-40-1,3,0.250436,0.417395,166.959,0.888019,200,OK
Datos_Moviles,100-40-1,4,0.224659,0.370975,146.316,1.364419,200,OK
Datos_Moviles,100-40-1,5,0.252017,0.417704,165.687,0.968496,200,OK
Datos_Moviles,100-40-1,6,0.246139,0.429878,183.739,1.08827,200,OK
Datos_Moviles,100-40-1,7,0.211252,0.34568,134.428,0.991896,200,OK
Datos_Moviles,100-40-1,8,0.211759,0.343164,131.405,0.969634,200,OK
Datos_Moviles,100-40-1,9,0.19838,0.342053,143.673,0.955162,200,OK
Datos_Moviles,100-40-1,10,0.235933,0.399138,163.205,1.882147,200,OK
Datos_Moviles,100-40-1,11,0.265734,0.39431,128.576,1.008167,200,OK
Datos_Moviles,100-40-1,12,0.20828,0.392053,183.773,0.853711,200,OK
Datos_Moviles,100-40-1,13,0.173776,0.288135,114.359,0.668805,200,OK
Datos_Moviles,100-40-1,14,0.164555,0.301772,137.217,0.831642,200,OK
Datos_Moviles,100-40-1,15,0.20555,0.315929,110.379,0.79896,200,OK
Datos_Moviles,100-40-1,16,0.266105,0.442595,176.49,1.394321,200,OK
Datos_Moviles,100-40-1,17,0.204367,0.377269,172.902,0.98129,200,OK
Datos_Moviles,100-40-1,18,0.204305,0.347287,142.982,0.864415,200,OK
Datos_Moviles,100-40-1,19,0.207214,0.39009,182.876,1.615932,200,OK
Datos_Moviles,100-40-1,20,0.189551,0.360045,170.494,0.80216,200,OK
Datos_Moviles,100-40-1,21,0.188187,0.318931,130.744,0.959863,200,OK
Datos_Moviles,100-40-1,22,0.217473,0.327639,110.166,0.996016,200,OK
Datos_Moviles,100-40-1,23,0.244831,0.367059,122.228,0.988114,200,OK
Datos_Moviles,100-40-1,24,0.215116,0.363935,148.819,0.782097,200,OK
Datos_Moviles,100-40-1,25,0.289861,0.673285,383.424,1.400232,200,OK
Datos_Moviles,100-40-1,26,0.178336,0.337054,158.718,0.833422,200,OK
Datos_Moviles,100-40-1,27,0.24034,0.44702,206.68,1.081876,200,OK
Datos_Moviles,100-40-1,28,0.269645,0.418454,148.809,1.153104,200,OK
Datos_Moviles,100-40-1,29,0.284731,0.465458,180.727,1.483285,200,OK
Datos_Moviles,100-40-1,30,0.218998,0.386639,167.641,0.938962,200,OK
Datos_Moviles,100-40-1,31,0.22613,0.405843,179.713,1.045973,200,OK
Datos_Moviles,100-40-1,32,0.164169,0.329397,165.228,0.817221,200,OK
Datos_Moviles,100-40-1,33,0.225492,0.394258,168.766,1.005303,200,OK
Datos_Moviles,100-40-1,34,0.226845,0.332729,105.884,0.915948,200,OK
Datos_Moviles,100-40-1,35,0.243836,0.391223,147.387,1.007003,200,OK
Datos_Moviles,100-40-1,36,0.239541,0.421491,181.95,1.695129,200,OK
Datos_Moviles,100-40-1,37,0.211306,0.322391,111.085,1.696496,200,OK
Datos_Moviles,100-40-1,38,0.227736,0.388951,161.215,0.866353,200,OK
Datos_Moviles,100-40-1,39,0.24359,0.369215,125.625,1.351847,200,OK
Datos_Moviles,100-40-1,40,0.215519,0.400701,185.182,1.014292,200,OK
Datos_Moviles,100-40-1,41,0.198858,0.341438,142.58,1.079629,200,OK
Datos_Moviles,100-40-1,42,0.240223,0.406994,166.771,0.910594,200,OK
Datos_Moviles,100-40-1,43,0.210325,0.367521,157.196,0.95122,200,OK
Datos_Moviles,100-40-1,44,0.268063,0.4184,150.337,0.903975,200,OK
Datos_Moviles,100-40-1,45,0.251336,0.412734,161.398,1.058362,200,OK
Datos_Moviles,100-40-1,46,0.2105,0.356777,146.277,0.848163,200,OK
Datos_Moviles,100-40-1,47,0.227445,0.376151,148.706,0.909153,200,OK
Datos_Moviles,100-40-1,48,0.195932,0.360876,164.944,1.104386,200,OK
Datos_Moviles,100-40-1,49,0.221031,0.385371,164.34,0.870548,200,OK
Datos_Moviles,100-40-1,50,0.21852,0.341292,122.772,1.172302,200,OK
Red_Degradada,300-50-10,1,0.607102,0.914761,307.659,2.01739,200,OK
