Variable,Valor,Iteracion,time_connect,time_appconnect,handshake_ms,time_total,http_code,status
Latencia,0,42,0.022848,0.079129,56.281,0.240847,200,OK
Latencia,0,43,0.019656,0.073948,54.292,0.172161,200,OK
Latencia,0,44,0.023723,0.08316,59.437,0.184699,200,OK
Latencia,0,45,0.023834,0.081812,57.978,0.173313,200,OK
Latencia,0,46,0.022332,0.080716,58.384,0.185355,200,OK
Latencia,0,47,0.023054,0.078005,54.951,0.167417,200,OK
Latencia,0,48,0.021101,0.077343,56.242,0.169864,200,OK
Latencia,0,49,0.01745,0.071994,54.544,0.176278,200,OK
Latencia,0,50,0.024031,0.083265,59.234,0.169987,200,OK
Latencia,50,1,0.068203,0.23056,162.357,0.473272,200,OK
Latencia,50,2,0.064003,0.219774,155.771,0.458368,200,OK
Latencia,50,3,0.063879,0.221966,158.087,0.46591,200,OK
Latencia,50,4,0.062986,0.213733,150.747,0.457637,200,OK
Latencia,50,5,0.06338,0.215109,151.729,0.488644,200,OK
Latencia,50,6,0.074043,0.237569,163.526,0.498331,200,OK
Latencia,50,7,0.078768,0.252372,173.604,0.530623,200,OK
Latencia,50,8,0.072674,0.237671,164.997,0.513989,200,OK
Latencia,50,9,0.074448,0.236778,162.33,0.506851,200,OK
Latencia,50,10,0.069467,0.23463,165.163,0.488329,200,OK
Latencia,50,11,0.07563,0.242295,166.665,0.516118,200,OK
Latencia,50,12,0.067984,0.226845,158.861,0.480971,200,OK
Latencia,50,13,0.070545,0.231107,160.562,0.47193,200,OK
Latencia,50,14,0.075025,0.238035,163.01,0.484406,200,OK
Latencia,50,15,0.073016,0.235244,162.228,0.488899,200,OK
Latencia,50,16,0.064166,0.224707,160.541,0.465799,200,OK
Latencia,50,17,0.071824,0.233036,161.212,0.480846,200,OK
Latencia,50,18,0.065966,0.228279,162.313,0.49864,200,OK
Latencia,50,19,0.070986,0.228421,157.435,0.47128,200,OK
Latencia,50,20,0.064616,0.228204,163.588,0.497112,200,OK
Latencia,50,21,0.079144,0.241504,162.36,0.494521,200,OK
Latencia,50,22,0.064309,0.222389,158.08,0.473738,200,OK
Latencia,50,23,0.073651,0.236024,162.373,0.48105,200,OK
Latencia,50,24,0.072558,0.234954,162.396,0.476642,200,OK
Latencia,50,25,0.065257,0.220205,154.948,0.496852,200,OK
Latencia,50,26,0.067008,0.214623,147.615,0.445773,200,OK
Latencia,50,27,0.062642,0.209387,146.745,0.444305,200,OK
Latencia,50,28,0.071119,0.234013,162.894,0.50789,200,OK
Latencia,50,29,0.064725,0.225319,160.594,0.498478,200,OK
Latencia,50,30,0.068888,0.231979,163.091,0.469126,200,OK
Latencia,50,31,0.074617,0.234234,159.617,0.488642,200,OK
Latencia,50,32,0.073712,0.237082,163.37,0.4864,200,OK
Latencia,50,33,0.065412,0.24086,175.448,0.490295,200,OK
Latencia,50,34,0.071784,0.239399,167.615,0.488225,200,OK
Latencia,50,35,0.066384,0.227245,160.861,0.460591,200,OK
Latencia,50,36,0.067695,0.234508,166.813,0.48175,200,OK
Latencia,50,37,0.075742,0.234881,159.139,0.476909,200,OK
Latencia,50,38,0.069583,0.229612,160.029,0.47126,200,OK
Latencia,50,39,0.078834,0.241582,162.748,0.497222,200,OK
Latencia,50,40,0.074394,0.23834,163.946,0.507703,200,OK
Latencia,50,41,0.071396,0.233895,162.499,0.471905,200,OK
Latencia,50,42,0.072645,0.234206,161.561,0.473655,200,OK
Latencia,50,43,0.074484,0.239001,164.517,0.511526,200,OK
Latencia,50,44,0.074002,0.237666,163.664,0.490536,200,OK
Latencia,50,45,0.080921,0.243793,162.872,0.498688,200,OK
Latencia,50,46,0.065657,0.230408,164.751,0.495434,200,OK
Latencia,50,47,0.067228,0.224322,157.094,0.493296,200,OK
Latencia,50,48,0.473521,0.621737,148.216,0.859156,200,OK
Latencia,50,49,0.064181,0.224019,159.838,0.472857,200,OK
Latencia,50,50,0.065301,0.230426,165.125,0.478525,200,OK
Latencia,100,1,0.117887,0.380028,262.141,0.771757,200,OK
Latencia,100,2,0.113337,0.373996,260.659,0.759306,200,OK
Latencia,100,3,0.1162,0.377679,261.479,0.770438,200,OK
Latencia,100,4,0.12764,0.391168,263.528,0.782535,200,OK
Latencia,100,5,0.119294,0.375409,256.115,0.765793,200,OK
Latencia,100,6,0.120049,0.385414,265.365,0.806549,200,OK
Latencia,100,7,0.116302,0.380703,264.401,0.778961,200,OK
Latencia,100,8,0.122551,0.393224,270.673,0.780428,200,OK
Latencia,100,9,0.125934,0.390958,265.024,0.789911,200,OK
Latencia,100,10,0.115225,0.376567,261.342,0.767962,200,OK
Latencia,100,11,0.119424,0.379874,260.45,0.766412,200,OK
Latencia,100,12,0.134304,0.400646,266.342,0.794983,200,OK
Latencia,100,13,0.116346,0.364811,248.465,0.745728,200,OK
Latencia,100,14,0.114681,0.382208,267.527,0.766601,200,OK
Latencia,100,15,0.123694,0.384022,260.328,0.776958,200,OK
Latencia,100,16,0.119348,0.381442,262.094,0.762205,200,OK
Latencia,100,17,0.12442,0.387891,263.471,0.784099,200,OK
Latencia,100,18,0.120912,0.383678,262.766,0.783168,200,OK
Latencia,100,19,0.121541,0.381992,260.451,0.7768,200,OK
Latencia,100,20,0.123057,0.378074,255.017,0.771472,200,OK
Latencia,100,21,0.130336,0.392282,261.946,0.77862,200,OK
Latencia,100,22,0.1156,0.382827,267.227,0.778202,200,OK
Latencia,100,23,0.138742,0.403889,265.147,0.798375,200,OK
Latencia,100,24,0.149007,0.409461,260.454,0.808062,200,OK
Latencia,100,25,0.119055,0.379642,260.587,0.772609,200,OK
Latencia,100,26,0.116145,0.380221,264.076,0.770884,200,OK
Latencia,100,27,0.11778,0.371985,254.205,0.752265,200,OK
Latencia,100,28,0.118349,0.374872,256.523,0.764788,200,OK
Latencia,100,29,0.12268,0.382523,259.843,0.771311,200,OK
Latencia,100,30,0.125369,0.38934,263.971,0.773939,200,OK
Latencia,100,31,0.122861,0.38326,260.399,0.768773,200,OK
Latencia,100,32,0.119121,0.381682,262.561,0.7753,200,OK
Latencia,100,33,0.117129,0.382775,265.646,0.778016,200,OK
Latencia,100,34,0.12538,0.39158,266.2,0.784988,200,OK
Latencia,100,35,0.114344,0.366809,252.465,0.756513,200,OK
Latencia,100,36,0.190699,0.576169,385.47,1.069735,200,OK
Latencia,100,37,0.190675,0.541266,350.591,1.147148,200,OK
Latencia,100,38,0.162536,0.570185,407.649,1.263294,200,OK
Latencia,100,39,0.29831,0.54848,250.17,0.946679,200,OK
Latencia,100,40,0.129861,0.388611,258.75,0.775501,200,OK
Latencia,100,41,0.124575,0.387532,262.957,0.770643,200,OK
Latencia,100,42,0.126091,0.391079,264.988,0.777938,200,OK
Latencia,100,43,0.116255,0.380153,263.898,0.76564,200,OK
Latencia,100,44,0.116189,0.385453,269.264,0.782339,200,OK
Latencia,100,45,0.114763,0.374734,259.971,0.761309,200,OK
Latencia,100,46,0.124335,0.390514,266.179,0.782451,200,OK
Latencia,100,47,0.126728,0.392563,265.835,0.775997,200,OK
Latencia,100,48,0.129444,0.393791,264.347,0.791732,200,OK
Latencia,100,49,0.125504,0.388242,262.738,0.770714,200,OK
Latencia,100,50,0.125117,0.384938,259.821,0.769206,200,OK
Latencia,200,1,0.221305,0.682698,461.393,1.377598,200,OK
Latencia,200,2,0.220257,0.668549,448.292,1.361173,200,OK
Latencia,200,3,0.225124,0.687989,462.865,1.377385,200,OK
Latencia,200,4,0.224499,0.684253,459.754,1.380681,200,OK
Latencia,200,5,0.227388,0.683629,456.241,1.375063,200,OK
Latencia,200,6,0.22714,0.687865,460.725,1.383352,200,OK
Latencia,200,7,0.226166,0.685028,458.862,1.38122,200,OK
Latencia,200,8,0.218441,0.673356,454.915,1.372655,200,OK
Latencia,200,9,0.215874,0.680272,464.398,1.375708,200,OK
Latencia,200,10,0.224888,0.677022,452.134,1.362656,200,OK
Latencia,200,11,0.215185,0.678663,463.478,1.378057,200,OK
Latencia,200,12,0.221981,0.681415,459.434,1.370261,200,OK
Latencia,200,13,0.229755,0.698433,468.678,1.386148,200,OK
Latencia,200,14,0.214837,0.682248,467.411,1.382375,200,OK
Latencia,200,15,0.223929,0.679056,455.127,1.370508,200,OK
Latencia,200,16,0.214897,0.678262,463.365,1.372233,200,OK
Latencia,200,17,0.218991,0.680831,461.84,1.373047,200,OK
Latencia,200,18,0.232737,0.69078,458.043,1.383735,200,OK
Latencia,200,19,0.246251,0.704682,458.431,1.401314,200,OK
Latencia,200,20,0.215233,0.678175,462.942,1.370252,200,OK
Latencia,200,21,0.218227,0.676588,458.361,1.378391,200,OK
Latencia,200,22,0.214381,0.678193,463.812,1.37784,200,OK
Latencia,200,23,0.224522,0.685668,461.146,1.378199,200,OK
Latencia,200,24,0.224302,0.684967,460.665,1.387613,200,OK
Latencia,200,25,0.218062,0.677698,459.636,1.371183,200,OK
Latencia,200,26,0.22395,0.678694,454.744,1.372651,200,OK
Latencia,200,27,0.215074,0.682168,467.094,1.371909,200,OK
Latencia,200,28,0.217458,0.684684,467.226,1.39539,200,OK
Latencia,200,29,0.225092,0.687973,462.881,1.37995,200,OK
Latencia,200,30,0.226814,0.689986,463.172,1.391819,200,OK
Latencia,200,31,0.218741,0.666514,447.773,1.356619,200,OK
Latencia,200,32,0.22464,0.68789,463.25,1.383629,200,OK
Latencia,200,33,0.214769,0.681009,466.24,1.36959,200,OK
Latencia,200,34,0.217169,0.67614,458.971,1.36561,200,OK
Latencia,200,35,0.213959,0.670994,457.035,1.371764,200,OK
Latencia,200,36,0.21911,0.680462,461.352,1.376839,200,OK
Latencia,200,37,0.218905,0.682486,463.581,1.376129,200,OK
Latencia,200,38,0.223803,0.685834,462.031,1.382128,200,OK
Latencia,200,39,0.223471,0.682284,458.813,1.378187,200,OK
Latencia,200,40,0.222905,0.685526,462.621,1.372152,200,OK
Latencia,200,41,0.215168,0.681344,466.176,1.377058,200,OK
Latencia,200,42,0.239942,0.7114,471.458,1.402569,200,OK
Latencia,200,43,0.213697,0.672356,458.659,1.367696,200,OK
Latencia,200,44,0.214282,0.677896,463.614,1.372877,200,OK
Latencia,200,45,0.223047,0.68376,460.713,1.39936,200,OK
Latencia,200,46,0.222944,0.685142,462.198,1.381413,200,OK
Latencia,200,47,0.219412,0.686648,467.236,1.385782,200,OK
Latencia,200,48,0.218799,0.680375,461.576,1.378944,200,OK
Latencia,200,49,0.224844,0.691548,466.704,1.392807,200,OK
Latencia,200,50,0.223795,0.685466,461.671,1.376937,200,OK
Latencia,300,1,0.314916,0.972555,657.639,1.973698,200,OK
Latencia,300,2,0.341421,1.002967,661.546,1.996182,200,OK
Latencia,300,3,0.315504,0.976828,661.324,1.971657,200,OK
Latencia,300,4,0.316245,0.978098,661.853,1.972727,200,OK
Latencia,300,5,0.321404,0.987022,665.618,1.994328,200,OK
Latencia,300,6,0.330933,0.988538,657.605,2.007011,200,OK
Latencia,300,7,0.324104,0.985837,661.733,1.982332,200,OK
Latencia,300,8,0.316416,0.981456,665.04,1.973571,200,OK
Latencia,300,9,0.316827,0.977656,660.829,1.972027,200,OK
Latencia,300,10,0.318624,0.979657,661.033,1.968759,200,OK
Latencia,300,11,0.316058,0.976704,660.646,1.985725,200,OK
Latencia,300,12,0.316013,0.978198,662.185,1.980705,200,OK
Latencia,300,13,0.315462,0.975884,660.422,1.970943,200,OK
Latencia,300,14,0.32628,0.987548,661.268,1.983773,200,OK
Latencia,300,15,0.315251,0.977374,662.123,1.97101,200,OK
Latencia,300,16,0.315735,0.976932,661.197,1.974713,200,OK
Latencia,300,17,0.316709,0.9802,663.491,1.974351,200,OK
Latencia,300,18,0.320244,0.971359,651.115,1.962993,200,OK
Latencia,300,19,0.315112,0.975873,660.761,1.967593,200,OK
Latencia,300,20,0.315592,0.970904,655.312,1.967731,200,OK
Latencia,300,21,0.314387,0.963419,649.032,1.96133,200,OK
Latencia,300,22,0.331707,0.990244,658.537,1.984368,200,OK
Latencia,300,23,0.315219,0.974866,659.647,1.974809,200,OK
Latencia,300,24,0.318663,0.980112,661.449,1.99464,200,OK
Latencia,300,25,0.314698,0.966153,651.455,1.95941,200,OK
Latencia,300,26,0.324909,0.982661,657.752,1.984891,200,OK
Latencia,300,27,0.314682,0.967918,653.236,1.956149,200,OK
Latencia,300,28,0.316507,0.965707,649.2,1.957431,200,OK
Latencia,300,29,0.323737,0.974074,650.337,1.970958,200,OK
Latencia,300,30,0.313429,0.963926,650.497,1.954158,200,OK
Latencia,300,31,0.314856,0.966022,651.166,1.9638,200,OK
Latencia,300,32,0.313501,0.96864,655.139,1.955462,200,OK
Latencia,300,33,0.314531,0.961732,647.201,1.946709,200,OK
Latencia,300,34,0.318218,0.969727,651.509,1.967364,200,OK
Latencia,300,35,0.318534,0.967379,648.845,1.979131,200,OK
Latencia,300,36,0.31617,0.966608,650.438,1.960551,200,OK
Latencia,300,37,0.31392,0.966148,652.228,1.963349,200,OK
Latencia,300,38,0.314634,0.982354,667.72,2.02313,200,OK
Latencia,300,39,0.316541,0.967347,650.806,2.214671,200,OK
Latencia,300,40,0.319696,0.972245,652.549,1.994759,200,OK
Latencia,300,41,0.334016,0.989997,655.981,2.01121,200,OK
Latencia,300,42,0.326025,0.986359,660.334,1.982058,200,OK
Latencia,300,43,0.324826,0.981188,656.362,1.988951,200,OK
Latencia,300,44,0.318395,0.969103,650.708,1.968519,200,OK
Latencia,300,45,0.318753,0.977614,658.861,1.996056,200,OK
Latencia,300,46,0.315975,0.988762,672.787,2.022531,200,OK
Latencia,300,47,0.327738,0.990561,662.823,2.002115,200,OK
Latencia,300,48,0.325453,0.986014,660.561,1.983247,200,OK
Latencia,300,49,0.318454,0.975224,656.77,1.978802,200,OK
Latencia,300,50,0.313264,0.972024,658.76,1.9742,200,OK
Perdida,0,1,0.016201,0.068022,51.821,0.178672,200,OK
Perdida,0,2,0.017967,0.07414,56.173,0.175397,200,OK
Perdida,0,3,0.017919,0.070921,53.002,0.170746,200,OK
Perdida,0,4,0.019518,0.074681,55.163,0.176725,200,OK
Perdida,0,5,0.018252,0.072321,54.069,0.168295,200,OK
Perdida,0,6,0.018672,0.072284,53.612,0.161534,200,OK
Perdida,0,7,0.014819,0.063589,48.77,0.14931,200,OK
Perdida,0,8,0.026262,0.084256,57.994,0.180016,200,OK
Perdida,0,9,0.0241,0.078358,54.258,0.188851,200,OK
Perdida,0,10,0.018103,0.075709,57.606,0.17122,200,OK
Perdida,0,11,0.019424,0.0784,58.976,0.173761,200,OK
Perdida,0,12,0.014698,0.06769,52.992,0.151142,200,OK
Perdida,0,13,0.02502,0.080559,55.539,0.172671,200,OK
Perdida,0,14,0.024255,0.083397,59.142,0.183619,200,OK
Perdida,0,15,0.024736,0.083675,58.939,0.172466,200,OK
Perdida,0,16,0.016033,0.068486,52.453,0.168836,200,OK
Perdida,0,17,0.021524,0.071094,49.57,0.168276,200,OK
Perdida,0,18,0.017114,0.06878,51.666,0.154003,200,OK
Perdida,0,19,0.024554,0.084607,60.053,0.231946,200,OK
Perdida,0,20,0.02315,0.082184,59.034,0.176747,200,OK
Perdida,0,21,0.01776,0.07631,58.55,0.18477,200,OK
Perdida,0,22,0.016654,0.071979,55.325,0.167381,200,OK
Perdida,0,23,0.017786,0.074863,57.077,0.174472,200,OK
Perdida,0,24,0.022599,0.08113,58.531,0.16724,200,OK
Perdida,0,25,0.022045,0.077527,55.482,0.165754,200,OK
Perdida,0,26,0.013796,0.08065,66.854,0.172547,200,OK
Perdida,0,27,0.020467,0.072726,52.259,0.188259,200,OK
Perdida,0,28,0.024284,0.085611,61.327,0.205455,200,OK
Perdida,0,29,0.020458,0.077216,56.758,0.17173,200,OK
Perdida,0,30,0.017931,0.076495,58.564,0.198792,200,OK
Perdida,0,31,0.024782,0.080605,55.823,0.185251,200,OK
Perdida,0,32,0.018222,0.075963,57.741,0.164565,200,OK
Perdida,0,33,0.025147,0.077685,52.538,0.16848,200,OK
Perdida,0,34,0.023181,0.093956,70.775,0.19967,200,OK
Perdida,0,35,0.01578,0.070262,54.482,0.195778,200,OK
Perdida,0,36,0.023267,0.077448,54.181,0.170196,200,OK
Perdida,0,37,0.018943,0.074254,55.311,0.193009,200,OK
Perdida,0,38,0.013935,0.066456,52.521,0.188951,200,OK
Perdida,0,39,0.01707,0.073091,56.021,0.160047,200,OK
Perdida,0,40,0.032326,0.101394,69.068,0.229808,200,OK
Perdida,0,41,0.018577,0.069496,50.919,0.172148,200,OK
Perdida,0,42,0.013853,0.066557,52.704,0.191207,200,OK
Perdida,0,43,0.014758,0.0659,51.142,0.161583,200,OK
Perdida,0,44,0.427108,0.480419,53.311,0.600494,200,OK
Perdida,0,45,0.012694,0.061718,49.024,0.152128,200,OK
Perdida,0,46,0.011478,0.058974,47.496,0.154522,200,OK
Perdida,0,47,0.022659,0.080721,58.062,0.190457,200,OK
Perdida,0,48,0.014477,0.086646,72.169,0.178362,200,OK
Perdida,0,49,0.02363,0.082401,58.771,0.175609,200,OK
Perdida,0,50,0.022557,0.077432,54.875,0.160973,200,OK
Perdida,1,1,0.024138,0.081742,57.604,0.201096,200,OK
Perdida,1,2,0.03154,0.083511,51.971,0.213828,200,OK
Perdida,1,3,0.016233,0.06771,51.477,0.164757,200,OK
Perdida,1,4,0.015174,0.069493,54.319,0.163865,200,OK
Perdida,1,5,0.023517,0.08415,60.633,0.19164,200,OK
Perdida,1,6,0.024735,0.083147,58.412,0.174812,200,OK
Perdida,1,7,0.016557,0.072575,56.018,0.195081,200,OK
Perdida,1,8,0.015412,0.06917,53.758,0.186124,200,OK
Perdida,1,9,0.014571,0.066851,52.28,0.152926,200,OK
Perdida,1,10,0.023241,0.083326,60.085,0.20052,200,OK
Perdida,1,11,0.022554,0.079304,56.75,0.175457,200,OK
Perdida,1,12,0.023656,0.081332,57.676,0.176132,200,OK
Perdida,1,13,0.022257,0.082443,60.186,0.204806,200,OK
Perdida,1,14,0.013466,0.06431,50.844,0.153928,200,OK
Perdida,1,15,0.024578,0.087179,62.601,0.206499,200,OK
Perdida,1,16,0.018707,0.075133,56.426,0.170353,200,OK
Perdida,1,17,0.022687,0.079697,57.01,0.169595,200,OK
Perdida,1,18,0.024378,0.083388,59.01,0.17537,200,OK
Perdida,1,19,0.02431,0.080984,56.674,0.205188,200,OK
Perdida,1,20,0.024979,0.082135,57.156,0.173745,200,OK
Perdida,1,21,0.024368,0.081479,57.111,0.2108,200,OK
Perdida,1,22,0.020318,0.077148,56.83,0.173226,200,OK
Perdida,1,23,0.018533,0.100841,82.308,0.192535,200,OK
Perdida,1,24,0.016791,0.073375,56.584,0.194837,200,OK
Perdida,1,25,0.020619,0.077584,56.965,0.20126,200,OK
Perdida,1,26,0.016194,0.069704,53.51,0.16393,200,OK
Perdida,1,27,0.023363,0.080468,57.105,0.163445,200,OK
Perdida,1,28,0.020825,0.078395,57.57,0.168198,200,OK
Perdida,1,29,0.022668,0.077449,54.781,0.193902,200,OK
Perdida,1,30,0.024319,0.082958,58.639,0.174845,200,OK
Perdida,1,31,0.016635,0.075456,58.821,0.172429,200,OK
Perdida,1,32,0.019039,0.071116,52.077,0.162454,200,OK
Perdida,1,33,0.019534,0.076101,56.567,0.168271,200,OK
Perdida,1,34,0.014134,0.067959,53.825,0.15843,200,OK
Perdida,1,35,0.023068,0.079533,56.465,0.167192,200,OK
Perdida,1,36,0.016134,0.069241,53.107,0.181721,200,OK
Perdida,1,37,0.024112,0.079806,55.694,0.172039,200,OK
Perdida,1,38,0.017796,0.072362,54.566,0.161675,200,OK
Perdida,1,39,0.023911,0.079971,56.06,0.19454,200,OK
Perdida,1,40,0.015699,0.070343,54.644,0.185559,200,OK
Perdida,1,41,0.01427,0.069077,54.807,0.187674,200,OK
Perdida,1,42,0.015429,0.076436,61.007,0.179616,200,OK
Perdida,1,43,0.019882,0.075429,55.547,0.163307,200,OK
Perdida,1,44,0.023338,0.077995,54.657,0.157047,200,OK
Perdida,1,45,0.013806,0.065791,51.985,0.152369,200,OK
Perdida,1,46,0.014116,0.067695,53.579,0.162338,200,OK
Perdida,1,47,0.023756,0.079839,56.083,0.207505,200,OK
Perdida,1,48,0.012406,0.061194,48.788,0.144019,200,OK
Perdida,1,49,0.012754,0.063795,51.041,0.182762,200,OK
Perdida,1,50,0.012992,0.060329,47.337,0.152055,200,OK
Perdida,3,1,0.012905,0.061312,48.407,0.144117,200,OK
Perdida,3,2,0.016477,0.298863,282.386,0.391588,200,OK
Perdida,3,3,0.018087,0.071741,53.654,0.166752,200,OK
Perdida,3,4,0.023417,0.078882,55.465,0.177803,200,OK
Perdida,3,5,0.025169,0.081681,56.512,0.18145,200,OK
Perdida,3,6,0.023988,0.084955,60.967,0.178886,200,OK
Perdida,3,7,0.024502,0.082063,57.561,0.220956,200,OK
Perdida,3,8,0.024348,0.082665,58.317,0.173111,200,OK
Perdida,3,9,0.016792,0.067471,50.679,0.159692,200,OK
Perdida,3,10,0.024501,0.082411,57.91,0.190204,200,OK
Perdida,3,11,0.423177,0.47396,50.783,0.559797,200,OK
Perdida,3,12,0.014076,0.066574,52.498,0.18151,200,OK
Perdida,3,13,0.013282,0.067211,53.929,0.159983,200,OK
Perdida,3,14,0.025255,0.08188,56.625,0.180887,200,OK
Perdida,3,15,0.04637,0.109798,63.428,0.208152,200,OK
Perdida,3,16,0.017869,0.074351,56.482,0.171669,200,OK
Perdida,3,17,0.027592,0.085898,58.306,0.173407,200,OK
Perdida,3,18,0.019027,0.07251,53.483,0.165878,200,OK
Perdida,3,19,0.017062,0.075175,58.113,0.166352,200,OK
Perdida,3,20,0.014106,0.066488,52.382,0.162297,200,OK
Perdida,3,21,0.024477,0.085292,60.815,0.201828,200,OK
Perdida,3,22,0.030262,0.087211,56.949,0.185306,200,OK
Perdida,3,23,0.021411,0.078816,57.405,0.172896,200,OK
Perdida,3,24,0.025043,0.083739,58.696,0.173377,200,OK
Perdida,3,25,0.014137,0.063847,49.71,0.153687,200,OK
Perdida,3,26,0.023608,0.302878,279.27,0.397069,200,OK
Perdida,3,27,0.013792,0.065557,51.765,0.161039,200,OK
Perdida,3,28,0.019316,0.071595,52.279,0.166097,200,OK
Perdida,3,29,0.020016,0.075375,55.359,0.162023,200,OK
Perdida,3,30,0.023608,0.081041,57.433,0.175577,200,OK
Perdida,3,31,0.038797,0.101615,62.818,0.199814,200,OK
Perdida,3,32,0.024793,0.084052,59.259,0.182874,200,OK
Perdida,3,33,0.034291,0.091005,56.714,0.179095,200,OK
Perdida,3,34,0.024956,0.088236,63.28,0.265517,200,OK
Perdida,3,35,0.020629,0.073888,53.259,0.157424,200,OK
Perdida,3,36,0.017237,0.07471,57.473,0.169816,200,OK
Perdida,3,37,0.02534,0.082402,57.062,0.180889,200,OK
Perdida,3,38,0.027543,0.085855,58.312,0.174448,200,OK
Perdida,3,39,0.017024,0.067959,50.935,0.160761,200,OK
Perdida,3,40,0.019542,0.07461,55.068,0.172569,200,OK
Perdida,3,41,0.023059,0.079143,56.084,0.172737,200,OK
Perdida,3,42,0.022648,0.076633,53.985,0.170467,200,OK
Perdida,3,43,0.025518,0.305908,280.39,0.396528,200,OK
Perdida,3,44,0.023705,0.080345,56.64,0.16952,200,OK
Perdida,3,45,0.017164,0.074048,56.884,0.165353,200,OK
Perdida,3,46,0.013349,0.06674,53.391,0.159057,200,OK
Perdida,3,47,0.013379,0.067114,53.735,0.156118,200,OK
Perdida,3,48,0.017372,0.071099,53.727,0.162593,200,OK
Perdida,3,49,0.011909,0.060968,49.059,0.156099,200,OK
Perdida,3,50,0.0129,0.060994,48.094,0.166294,200,OK
Perdida,5,1,0.012831,0.059762,46.931,0.139625,200,OK
Perdida,5,2,0.012557,0.059519,46.962,0.140766,200,OK
Perdida,5,3,0.012801,0.062106,49.305,0.149852,200,OK
Perdida,5,4,0.017337,0.075197,57.86,0.178496,200,OK
Perdida,5,5,0.025223,0.080682,55.459,0.169674,200,OK
Perdida,5,6,0.025313,0.304763,279.45,0.388444,200,OK
Perdida,5,7,0.02281,0.080271,57.461,0.164455,200,OK
Perdida,5,8,0.421545,0.476833,55.288,0.561404,200,OK
Perdida,5,9,0.01383,0.072499,58.669,0.178824,200,OK
Perdida,5,10,0.020808,0.077167,56.359,0.166364,200,OK
Perdida,5,11,0.017487,0.079817,62.33,0.176219,200,OK
Perdida,5,12,0.023553,0.079804,56.251,0.170103,200,OK
Perdida,5,13,0.022906,0.078001,55.095,0.167628,200,OK
Perdida,5,14,0.020223,0.078515,58.292,0.174642,200,OK
Perdida,5,15,0.020333,0.078209,57.876,0.164644,200,OK
Perdida,5,16,0.020201,0.07507,54.869,0.168619,200,OK
Perdida,5,17,0.021264,0.101091,79.827,0.191111,200,OK
Perdida,5,18,0.020137,0.297593,277.456,0.386444,200,OK
Perdida,5,19,0.01367,0.065892,52.222,0.172543,200,OK
Perdida,5,20,0.023859,0.079732,55.873,0.175472,200,OK
Perdida,5,21,0.023862,0.08643,62.568,0.180823,200,OK
